obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
250, 262.0, 401959, 25666, 11103, 13606, 3009, 6304, 4384, 3167, 77, 70, NA, 469198,  X
251, 263.0, 21994, 10438, 10320, 117212, 16360, 11940, 4650, 6547, 69, 84, NA, 199461,  X
252, 263.9, 51944, 146282, 15217, 8356, 24367, 5870, 6784, 7213, 48, 63, NA, 266033,  X
253, 264.9, 39008, 31348, 85859, 27377, 10684, 12139, 4982, 7536, 38, 78, NA, 218933,  X
254, 265.9, 43781, 24566, 91076, 41421, 52135, 12946, 5572, 4592, 34, 84, NA, 276089,  X
255, 266.9, 189589, 57488, 37688, 13755, 7890, 1930, 2816, 1544, 14, 74, NA, 312700,  X
256, 268.0, 160881, 46134, 46601, 26151, 18412, 9723, 6177, 3611, 24, 88, NA, 317690,  X
257, 269.0, 882779, 73341, 2778, 94091, 47403, 17124, 11568, 5058, 27, 80, NA, 1134142,  X
258, 270.0, 111339, 308046, 70838, 30089, 32912, 15482, 3513, 6961, 20, 64, NA, 579180,  X
259, 271.0, 351408, 363769, 130041, 27937, 70710, 27697, 4536, 3243, 34, 57, NA, 979341,  X
260, 272.0, 68967, 28014, 5933, 83914, 18105, 28710, 4417, 6032, 48, 60, NA, 244092,  X
261, 273.0, 1917366, 289915, 21524, 49664, 6566, 20670, 8389, 9332, 40, 51, NA, 2323426,  X
262, 274.1, 33187, 47048, 8269, 67802, 25572, 12461, 5165, 3803, 50, 61, NA, 203307,  X
263, 275.1, 65134, 30012, 17703, 43818, 3484, 6526, 2568, 512, 53, 75, NA, 169757,  X
264, 276.0, 1326726, 83440, 97042, 46814, 51483, 10280, 6523, 5556, 34, 74, NA, 1627864,  X
265, 277.0, 188425, 157998, 17584, 14408, 3388, 3904, 1714, 1119, 21, 74, NA, 388540,  X
266, 278.0, 87892, 27473, 1478, 10723, 3110, 4015, 1242, 1286, 21, 64, NA, 137219,  X
267, 279.0, 145366, 64666, 59094, 52073, 31009, 16836, 3373, 6752, 27, 60, NA, 379169,  X
268, 280.1, 30143, 18075, 26385, 63599, 11887, 8163, 3115, 2958, 34, 66, NA, 164325,  X
269, 281.0, 485109, 9438, 16800, 36068, 50679, 11320, 5223, 7338, 60, 77, NA, 621975,  X
270, 281.9, 130299, 146601, 31496, 49093, 53569, 27176, 6335, 5997, 61, 78, NA, 450566,  X
271, 283.0, 1962310, 75832, 32774, 6794, 10180, 2978, 1533, 1620, 43, 70, NA, 2094021,  X
272, 283.9, 312539, 45118, 60411, 25718, 12911, 4728, 2819, 3378, 34, 66, NA, 467622,  X
273, 285.0, 202120, 159276, 6718, 27556, 9811, 12297, 3069, 3358, 21, 56, NA, 424205,  X
274, 285.9, 62822, 7253, 57872, 16650, 23288, 6986, 11448, 3125, 16, 69, NA, 189444,  X
275, 287.0, 384761, 34813, 54444, 5226, 18247, 9240, 5806, 3897, 37, 77, NA, 516434,  X
276, 287.9, 73121, 17680, 72007, 12565, 10641, 10207, 4323, 1630, 48, 80, NA, 202174,  X
277, 289.9, 1706102, 102701, 25953, 110163, 53043, 53763, 9165, 3417, 63, 90, NA, 2064307,  X
278, 290.9, 69353, 42400, 28821, 33561, 11566, 10771, 4183, 6475, 66, 84, NA, 207130,  X
279, 292.0, 10295, 15022, 59076, 19277, 12298, 30258, 11226, 3458, 80, 88, NA, 160910,  X
280, 293.0, 53446, 39249, 23385, 25781, 28860, 11849, 5769, 11920, 84, 78, NA, 200259,  X
281, 293.9, 10796, 33344, 23823, 91838, 12400, 18938, 6848, 6112, 77, 84, NA, 204099,  X
282, 295.0, 41155, 31994, 22168, 98090, 8813, 7690, 2700, 3468, 67, 93, NA, 216078,  X
283, 296.1, 32851, 26828, 25370, 20216, 15675, 3849, 3340, 2933, 47, 91, NA, 131062,  X
284, 296.9, 52148, 20180, 38608, 16412, 20843, 6291, 1568, 1189, 40, 96, NA, 157239,  X
285, 298.0, 285253, 124051, 12877, 5880, 4721, 1887, 838, 830, 14, 77, NA, 436337,  X
286, 298.9, 30140, 15509, 37498, 25648, 16945, 6519, 13185, 6060, 21, 74, NA, 151504,  X
287, 300.0, 69858, 23221, 41887, 9609, 8059, 5379, 4116, 2271, 26, 75, NA, 164400,  X
288, 300.9, 47119, 24772, 45829, 20526, 21514, 10617, 4405, 1570, 34, 77, NA, 176352,  X
289, 302.0, 63773, 34694, 6122, 58982, 2737, 11437, 4295, 6255, 57, 93, NA, 188295,  X
290, 302.9, 38444, 22171, 64145, 8967, 6657, 7937, 1933, 2755, 60, 94, NA, 153009,  X
291, 304.0, 12257, 12850, 47413, 22989, 13625, 3985, 4559, 3777, 56, 100, NA, 121455,  X
292, 304.9, 116972, 42121, 26979, 10128, 8307, 2993, 2260, 661, 43, 94, NA, 210421,  X
293, 305.9, 1832409, 58728, 6340, 15976, 12823, 6675, 6236, 20194, 40, 81, NA, 1959381,  X
294, 306.9, 118286, 37391, 13764, 2760, 3997, 2575, 3408, 1156, 30, 67, NA, 183337,  X
295, 308.0, 93986, 53813, 8729, 8383, 6420, 6182, 7197, 3767, 40, 51, NA, 188477,  X
296, 308.9, 1472577, 27591, 35810, 5586, 6479, 4007, 8494, 5770, 44, 54, NA, 1566314,  X
297, 309.9, 625524, 153413, 32339, 43806, 6850, 14513, 3634, 2187, 40, 57, NA, 882266,  X
298, 311.0, 47265, 32122, 11029, 2498, 4338, 7165, 2580, 785, 54, 56, NA, 107782,  X
299, 312.0, 62669, 36428, 6803, 19341, 8828, 9537, 637, 1750, 60, 61, NA, 145993,  X
300, 313.0, 188442, 9502, 1079, 7903, 1662, 1429, 227, 328, 63, 57, NA, 210572,  X
301, 314.0, 237891, 12292, 7089, 17758, 6987, 4468, 3213, 1215, 70, 64, NA, 290913,  X
302, 315.0, 90771, 54656, 20088, 58323, 6691, 15184, 2201, 2074, 66, 74, NA, 249988,  X
303, 316.0, 141210, 9162, 998, 16220, 1045, 2057, 1482, 932, 60, 83, NA, 173106,  X
304, 317.0, 81837, 66757, 95430, 187794, 35737, 13669, 2421, 1991, 53, 93, NA, 485636,  X
305, 317.9, 636488, 257133, 2975, 32895, 22002, 14277, 5862, 4563, 43, 77, NA, 976195,  X
306, 319.1, 119264, 32362, 7359, 4214, 4851, 1845, 1169, 598, 30, 66, NA, 171662,  X
307, 320.0, 166238, 7804, 4356, 2415, 3310, 966, 203, 389, 27, 57, NA, 185681,  X
308, 321.0, 110237, 34247, 3899, 4567, 1934, 2129, 488, 401, 30, 40, NA, 157902,  X
309, 322.1, 42595, 17115, 3528, 6003, 4462, 2191, 950, 533, 38, 50, NA, 77377,  X
310, 323.0, 1775286, 69444, 19870, 30173, 10072, 5286, 1898, 1749, 38, 54, NA, 1913778,  X
311, 323.9, 12998, 19181, 16509, 53581, 10084, 5937, 2675, 2681, 38, 64, NA, 123646,  X
312, 324.9, 18094, 9278, 2011, 67712, 12332, 8601, 2506, 1484, 48, 83, NA, 122018,  X
313, 326.0, 170172, 87741, 29479, 55342, 7385, 11863, 5224, 3655, 44, 88, NA, 370861,  X
314, 327.0, 39819, 47838, 41186, 11629, 7841, 5304, 1532, 582, 48, 91, NA, 155731,  X
315, 327.9, 849237, 267124, 26166, 19854, 10467, 4578, 3428, 2807, 27, 70, NA, 1183661,  X
316, 329.1, 99476, 44186, 55926, 27360, 20960, 14512, 7514, 2503, 27, 64, NA, 272437,  X
317, 330.0, 106057, 20305, 57421, 60789, 12576, 10778, 3495, 2746, 29, 75, NA, 274167,  X
318, 330.9, 127799, 23853, 31938, 24498, 15188, 5641, 4932, 4089, 35, 78, NA, 237938,  X
319, 331.9, 181495, 43001, 43313, 23873, 23443, 14998, 10692, 3828, 61, 93, NA, 344643,  X
320, 332.9, 68508, 25315, 50397, 8388, 15656, 11319, 6000, 3418, 63, 93, NA, 189001,  X
321, 334.0, 25581, 19017, 35720, 3427, 13450, 5299, 5629, 7010, 64, 84, NA, 115133,  X
322, 334.9, 239691, 40134, 11848, 15979, 9483, 3165, 2044, 1001, 60, 78, NA, 323345,  X
323, 335.9, 103221, 412484, 57776, 13411, 22560, 6259, 4367, 8211, 30, 64, NA, 628289,  X
324, 337.0, 61548, 38292, 51132, 6179, 11452, 15484, 10947, 3005, 35, 61, NA, 198039,  X
325, 337.9, 24542, 85234, 234684, 75492, 39957, 24720, 22390, 6430, 29, 66, NA, 513449,  X
326, 338.9, 1713118, 127585, 34897, 35714, 7735, 6724, 4274, 1741, 26, 66, NA, 1931788,  X
327, 339.9, 185962, 172704, 111367, 42351, 70375, 20073, 17064, 9414, 47, 75, NA, 629310,  X
328, 341.0, 16813, 11802, 36723, 13279, 15663, 5399, 7455, 2630, 37, 80, NA, 109764,  X
329, 341.9, 71004, 59329, 61390, 18497, 18705, 10677, 4093, 3137, 38, 74, NA, 246832,  X
330, 343.0, 229146, 155316, 206608, 33709, 58134, 17035, 19740, 7056, 41, 80, NA, 726744,  X
331, 343.9, 356946, 15413, 4426, 1150, 2655, 1726, 1612, 631, 44, 74, NA, 384559,  X
332, 345.0, 52451, 11583, 91725, 19615, 8543, 14284, 9910, 7784, 48, 80, NA, 215895,  X
333, 345.9, 159031, 58079, 14807, 3688, 1881, 7035, 4827, 1539, 50, 69, NA, 250887,  X
334, 346.9, 17726, 65266, 26127, 13165, 39447, 11949, 14980, 4981, 61, 61, NA, 193641,  X
335, 347.9, 59271, 57522, 21188, 17788, 2943, 5486, 3395, 2624, 56, 66, NA, 170217,  X
336, 348.9, 1330425, 650035, 47598, 45589, 23322, 59003, 21589, 10655, 53, 41, NA, 2188216,  X
337, 349.9, 484536, 126322, 48505, 22163, 13199, 31433, 20512, 8401, 61, 44, NA, 755071,  X
338, 350.9, 179232, 49498, 10545, 57416, 6495, 25411, 35223, 7925, 67, 53, NA, 371745,  X
339, 352.0, 46812, 26531, 82910, 7943, 20758, 12220, 25738, 14223, 75, 61, NA, 237135,  X
340, 353.0, 18505, 20346, 36275, 9086, 9297, 15327, 18469, 3913, 87, 78, NA, 131218,  X
341, 353.9, 49458, 48659, 51971, 7235, 16394, 10811, 17954, 9948, 80, 83, NA, 212430,  X
342, 354.9, 57005, 91267, 140154, 81008, 38061, 7731, 16978, 5205, 54, 88, NA, 437409,  X
343, 356.0, 358410, 132898, 50878, 56769, 26602, 16090, 21121, 17497, 51, 80, NA, 680265,  X
344, 357.1, 66640, 19140, 27319, 21911, 26570, 16029, 14568, 8986, 51, 78, NA, 201163,  X
345, 358.0, 95856, 231940, 29173, 9031, 15353, 23490, 8829, 11077, 50, 63, NA, 424749,  X
346, 358.9, 586154, 197508, 70120, 58159, 48639, 18981, 13548, 21743, 60, 54, NA, 1014852,  X
347, 360.0, 51757, 43109, 5900, 17797, 6658, 4663, 2044, 4280, 60, 51, NA, 136208,  X
348, 360.9, 843161, 65430, 36900, 11482, 13878, 21716, 5528, 1854, 57, 47, NA, 999949,  X
349, 361.9, 66626, 28175, 30137, 23540, 47479, 26391, 33650, 11202, 75, 57, NA, 267200,  X
350, 362.9, 92227, 11143, 6490, 6196, 2287, 4891, 2419, 1299, 90, 61, NA, 126952,  X
351, 363.9, 34444, 38040, 32441, 16741, 9018, 19257, 8604, 4682, 100, 64, NA, 163227,  X
352, 364.9, 50179, 20104, 23339, 5281, 16489, 19468, 17288, 6686, 100, 66, NA, 158834,  X
353, 366.0, 57528, 13192, 13032, 5786, 2052, 3722, 6572, 3957, 100, 70, NA, 105841,  X
354, 366.9, 557554, 216584, 46033, 22795, 78589, 67118, 18661, 15730, 100, 60, NA, 1023064,  X
355, 368.0, 282448, 34435, 2398, 27599, 13852, 9555, 4831, 4469, 97, 57, NA, 379587,  X
356, 369.0, 2186000, 398942, 123397, 41101, 38498, 58180, 34071, 19143, 81, 54, NA, 2899332,  X
357, 369.9, 1012017, 52416, 11567, 23864, 5819, 9509, 6247, 3311, 81, 48, NA, 1124750,  X
358, 371.0, 37294, 19714, 31707, 6515, 15935, 23526, 13583, 14665, 87, 57, NA, 162939,  X
359, 371.9, 1316903, 449917, 160696, 21556, 54191, 31107, 44276, 18172, 74, 54, NA, 2096818,  X
360, 373.0, 1262597, 371097, 100148, 24502, 26864, 34627, 67155, 9162, 67, 53, NA, 1896152,  X
361, 374.0, 267925, 425153, 30632, 26861, 5263, 12606, 5322, 16157, 51, 43, NA, 789919,  X
362, 374.9, 1123227, 81697, 12808, 23202, 17693, 10437, 8341, 3044, 34, 38, NA, 1280449,  X
363, 375.9, 323086, 68127, 19712, 13183, 8766, 10727, 6823, 3086, 41, 40, NA, 453510,  X
364, 376.9, 980427, 107634, 65209, 71840, 19417, 15513, 10310, 10675, 41, 50, NA, 1281025,  X
365, 377.9, 1148451, 50640, 15865, 31352, 12393, 4592, 8882, 2061, 48, 63, NA, 1274236,  X
366, 378.9, 257289, 11598, 6029, 6613, 2031, 14122, 4292, 5677, 67, 64, NA, 307651,  X
367, 380.0, 1976829, 249062, 56826, 90867, 46115, 39304, 20376, 10321, 64, 66, NA, 2489700,  X
368, 381.0, 1776541, 138497, 22013, 25241, 34428, 17709, 3841, 11541, 66, 54, NA, 2029811,  X
369, 382.0, 157973, 9372, 3010, 18483, 1063, 2364, 904, 1261, 69, 63, NA, 194430,  X
370, 383.1, 78950, 19095, 22038, 13146, 9661, 6638, 4424, 1234, 51, 69, NA, 155186,  X
371, 383.9, 442437, 758829, 76878, 103982, 30340, 77256, 21469, 16484, 50, 63, NA, 1527675,  X
372, 385.0, 140235, 132753, 57751, 45012, 25092, 24741, 12392, 16989, 50, 69, NA, 454965,  X
373, 386.0, 48671, 54802, 76329, 49383, 7335, 14347, 1821, 5269, 51, 69, NA, 257957,  X
374, 387.1, 329457, 29107, 10017, 20597, 6842, 2031, 1122, 1256, 38, 66, NA, 400429,  X
375, 388.0, 54785, 39420, 1297, 2603, 4433, 1462, 1169, 821, 27, 60, NA, 105990,  X
376, 389.0, 58691, 40778, 22752, 59753, 36716, 21373, 12299, 20450, 34, 63, NA, 272812,  X
377, 390.0, 39541, 17582, 9907, 82246, 4079, 31740, 6447, 2531, 48, 63, NA, 194073,  X
378, 390.9, 63578, 24576, 13906, 103055, 19197, 10761, 4811, 4312, 56, 70, NA, 244196,  X
379, 392.1, 9829, 37106, 38566, 56533, 7984, 10205, 7865, 2905, 63, 94, NA, 170993,  X
380, 393.0, 18406, 70550, 46983, 158138, 9248, 10191, 8841, 8266, 47, 100, NA, 330623,  X
381, 393.9, 48251, 10813, 10994, 85098, 3662, 17428, 5887, 1356, 40, 100, NA, 183489,  X
382, 395.0, 436985, 112833, 44232, 56715, 32737, 7518, 9060, 6098, 30, 97, NA, 706178,  X
383, 396.0, 130702, 99434, 15396, 163069, 9100, 14649, 7062, 5083, 27, 96, NA, 444495,  X
384, 396.9, 2320542, 253866, 5356, 52804, 21802, 9152, 5598, 10378, 26, 77, NA, 2679498,  X
385, 398.0, 961466, 84923, 12030, 45141, 16931, 10692, 4356, 5604, 17, 63, NA, 1141143,  X
386, 399.0, 57354, 15494, 45908, 31407, 9538, 5666, 3855, 2539, 24, 74, NA, 171761,  X
387, 400.1, 57503, 27484, 15057, 60919, 16824, 12225, 2769, 1590, 34, 75, NA, 194371,  X
388, 401.0, 15099, 12783, 30478, 56704, 23897, 11256, 4460, 2588, 47, 91, NA, 157265,  X
389, 401.9, 39050, 19765, 9195, 75009, 5514, 8013, 4017, 5254, 48, 100, NA, 165817,  X
390, 402.9, 42024, 19641, 101158, 22998, 8615, 8737, 5388, 4477, 48, 100, NA, 213038,  X
391, 403.9, 41058, 7164, 79803, 10968, 15225, 7393, 5851, 5121, 44, 100, NA, 172583,  X
392, 404.9, 562056, 41312, 29793, 6652, 30492, 10541, 6840, 9866, 47, 100, NA, 697552,  X
393, 405.9, 51164, 30011, 67992, 5024, 15414, 13804, 8894, 2727, 53, 94, NA, 195030,  X
394, 406.9, 123505, 74240, 26058, 4500, 7364, 2345, 2339, 1251, 43, 77, NA, 241602,  X
395, 407.9, 57705, 9035, 71630, 19986, 26861, 8518, 3863, 2606, 43, 75, NA, 200204,  X
396, 408.9, 13300, 33541, 56917, 6727, 14676, 5427, 5510, 3038, 35, 83, NA, 139136,  X
397, 409.9, 19549, 8791, 45246, 9541, 23233, 5804, 2664, 1393, 29, 84, NA, 116221,  X
398, 410.9, 23993, 19104, 68676, 6221, 13522, 17065, 3198, 3691, 53, 96, NA, 155470,  X
399, 411.9, 54223, 31755, 61293, 7551, 26931, 4132, 3652, 1900, 44, 90, NA, 191437,  X
400, 413.1, 24984, 23587, 86431, 13888, 33102, 8134, 2987, 2297, 44, 91, NA, 195410,  X
401, 413.9, 194756, 40539, 7865, 18803, 9869, 9849, 2685, 3396, 50, 83, NA, 287762,  X
402, 414.9, 100387, 63075, 40811, 39920, 5179, 5926, 3389, 2859, 34, 80, NA, 261546,  X
403, 416.0, 142850, 23398, 1936, 5822, 2923, 2035, 834, 684, 37, 69, NA, 180482,  X
404, 416.9, 27563, 33119, 25950, 32808, 29867, 6341, 5266, 2832, 38, 64, NA, 163746,  X
405, 418.0, 19154, 45995, 36403, 6818, 10876, 3384, 4199, 2413, 24, 67, NA, 129242,  X
406, 418.9, 162222, 14029, 8559, 2990, 3848, 2268, 853, 922, 34, 63, NA, 195691,  X
407, 419.9, 124025, 30175, 61757, 5056, 7473, 8348, 2535, 1125, 38, 77, NA, 240494,  X
408, 420.9, 19709, 38819, 56960, 12273, 21656, 4602, 4853, 2027, 34, 80, NA, 160899,  X
409, 421.9, 50810, 24734, 57673, 17027, 23588, 11113, 3508, 2564, 43, 84, NA, 191017,  X
410, 422.9, 36410, 35181, 11106, 58782, 6621, 9574, 3662, 3502, 43, 91, NA, 164838,  X
411, 423.9, 50664, 27871, 80714, 13362, 9249, 6490, 6621, 4265, 37, 94, NA, 199236,  X
412, 424.9, 25983, 62298, 26049, 8860, 8089, 7358, 3859, 3083, 44, 88, NA, 145579,  X
413, 425.9, 37383, 22741, 54969, 20738, 13968, 4641, 2778, 2102, 37, 90, NA, 159320,  X
414, 426.9, 5601, 40101, 73931, 4138, 4884, 17017, 3128, 4576, 41, 90, NA, 153376,  X
415, 427.9, 228969, 17526, 4361, 3137, 3314, 3383, 1234, 484, 51, 74, NA, 262408,  X
416, 428.9, 11401, 25364, 23583, 2737, 15317, 10388, 2608, 2552, 61, 75, NA, 93950,  X
417, 429.9, 18549, 5923, 47546, 4918, 5348, 5700, 5789, 3446, 69, 78, NA, 97219,  X
418, 430.9, 286102, 83946, 118513, 16041, 53494, 16506, 4660, 3040, 63, 75, NA, 582302,  X
419, 431.9, 94246, 24537, 67354, 7695, 32351, 7979, 3072, 1772, 56, 84, NA, 239006,  X
420, 432.9, 45304, 12163, 81260, 4901, 25496, 5819, 7190, 1388, 43, 96, NA, 183521,  X
421, 433.9, 196807, 26241, 3794, 2862, 1921, 3093, 783, 590, 41, 74, NA, 236091,  X
422, 435.0, 501193, 40485, 11208, 14233, 5261, 13242, 4472, 3741, 50, 66, NA, 593835,  X
423, 435.9, 1220279, 351378, 30350, 21425, 31985, 22542, 16456, 27563, 47, 48, NA, 1721978,  X
424, 436.9, 596532, 68698, 1963, 15700, 7660, 6409, 7671, 5227, 50, 29, NA, 709860,  X
425, 437.9, 1343165, 62689, 5496, 20924, 9310, 10082, 4932, 6363, 53, 30, NA, 1462961,  X
426, 438.9, 213285, 37289, 42476, 31409, 21661, 8844, 10860, 3584, 43, 40, NA, 369408,  X
427, 439.9, 41027, 333652, 44726, 58751, 22847, 6657, 4375, 4143, 27, 47, NA, 516178,  X
428, 440.9, 1855232, 344503, 18966, 24974, 26466, 17206, 40854, 44264, 23, 41, NA, 2372465,  X
429, 441.9, 594530, 72277, 20575, 16188, 8283, 5561, 4589, 9122, 13, 44, NA, 731125,  X
430, 442.9, 1079565, 281471, 137136, 124462, 424819, 52340, 81023, 64101, 14, 35, NA, 2244917,  X
431, 443.9, 903175, 202535, 36456, 42101, 59250, 23599, 10770, 8393, 34, 35, NA, 1286279,  X
432, 444.9, 311857, 15807, 4248, 23722, 4394, 4628, 942, 1763, 43, 54, NA, 367361,  X
433, 446.0, 308860, 84550, 29584, 13788, 32716, 7278, 4830, 1576, 47, 51, NA, 483182,  X
434, 446.9, 124695, 70519, 5084, 2148, 5966, 2026, 695, 1105, 30, 41, NA, 212238,  X
435, 447.9, 60250, 17663, 7740, 3994, 3669, 2232, 492, 315, 30, 47, NA, 96355,  X
436, 448.9, 119792, 49337, 9329, 4911, 4111, 4441, 405, 680, 24, 34, NA, 193006,  X
437, 449.9, 839661, 31393, 26485, 11096, 9608, 10363, 6038, 3004, 35, 40, NA, 937648,  X
438, 450.9, 187374, 17019, 8958, 2725, 1957, 281, 378, 186, 27, 54, NA, 218878,  X
439, 451.9, 199901, 6634, 6243, 4910, 4594, 3724, 750, 381, 41, 57, NA, 227137,  X
440, 452.9, 147431, 146933, 77022, 4151, 13599, 23146, 6408, 2114, 48, 63, NA, 420804,  X
441, 453.9, 68031, 90961, 22803, 18881, 11762, 7911, 2686, 1905, 40, 57, NA, 224940,  X
442, 454.9, 77517, 37066, 22181, 14296, 14530, 7138, 3261, 1298, 63, 57, NA, 177287,  X
443, 456.0, 165804, 141899, 51685, 39944, 15769, 11861, 2383, 2953, 48, 54, NA, 432298,  X
444, 457.0, 532067, 153207, 34908, 37938, 21991, 18160, 10318, 1869, 44, 54, NA, 810458,  X
445, 457.9, 90370, 23393, 913, 4250, 2406, 6162, 673, 388, 60, 48, NA, 128555,  X
446, 458.9, 112409, 5415, 6755, 2109, 1473, 576, 263, 70, 51, 53, NA, 129070,  X
447, 459.9, 49854, 9333, 18215, 25914, 13100, 6462, 4381, 3083, 60, 61, NA, 130342,  X
448, 460.9, 26027, 10275, 42911, 9370, 6647, 2950, 1873, 1475, 53, 77, NA, 101528,  X
449, 462.0, 101153, 13583, 10740, 1229, 5275, 1758, 1290, 839, 41, 87, NA, 135867,  X
450, 462.9, 379948, 68483, 22675, 32298, 10492, 3169, 2844, 1208, 35, 81, NA, 521117,  X
451, 462.9, 52265, 15601, 20673, 21316, 7692, 15483, 3484, 1827, 43, 80, NA, 138341,  X
