obs; time; Delta; Theta; Alpha1; Alpha2; Beta1; Beta2; Gamma1; Gamma2; Attention; Meditation; Derived; totPwr; class 
312; 326.9;314975;63219;28171;2112;20995;6019;9648;4954;38;63; NA;450093;  X
313; 327.9;42079;14724;35978;11754;14333;8472;3053;3497;53;63; NA;133890;  X
314; 329.0;14372;4875;16383;22025;14548;5637;3527;5220;69;64; NA;86587;  X
315; 329.9;24690;13531;69882;18628;18980;8596;2944;2488;64;70; NA;159739;  X
316; 330.9;530959;52233;39575;35612;43988;10327;3776;2322;67;78; NA;718792;  X
317; 331.9;426280;203922;26174;19409;14768;14480;4725;3929;57;61; NA;713687;  X
318; 332.9;51955;23063;14033;12918;14791;4693;7108;4868;54;53; NA;133429;  X
319; 333.9;10663;5677;68989;11679;21228;8530;7184;2277;56;53; NA;136227;  X
320; 334.9;133365;136529;32798;7177;35803;7548;4532;1860;50;43; NA;359612;  X
321; 335.9;12551;24115;42212;3274;15310;6963;5616;1946;56;57; NA;111987;  X
322; 336.9;36974;47488;51216;4562;7928;5470;1685;6167;50;61; NA;161490;  X
323; 337.9;113439;21590;65752;15123;32703;9835;6775;2416;48;56; NA;267633;  X
324; 338.9;397476;19245;8626;1367;3380;1834;850;1324;53;61; NA;434102;  X
325; 340.0;28839;15463;27848;8678;40621;6053;5326;3728;54;56; NA;136556;  X
326; 341.9;158980;286319;83656;77281;121488;98049;40865;36256;69;44; NA;902894;  X
327; 343.0;325438;72886;69379;30583;13837;14867;7952;4392;67;43; NA;539334;  X
328; 343.9;204058;46037;20464;73460;13397;17459;5690;4182;75;53; NA;384747;  X
329; 344.9;52441;59196;56763;20450;16896;15071;6020;1473;75;57; NA;228310;  X
330; 345.9;11850;49722;29726;4122;19039;10809;3351;4712;67;61; NA;133331;  X
331; 346.9;67042;25094;23084;12708;18417;7599;5727;4822;74;57; NA;164493;  X
332; 347.9;43680;12588;27825;10153;8174;7441;2706;3413;75;60; NA;115980;  X
333; 348.9;80193;3053;27384;2212;2454;1351;1172;1336;64;77; NA;119155;  X
334; 349.9;82106;72813;66775;9585;24355;8611;5705;1506;56;81; NA;271456;  X
335; 351.0;203777;98793;38168;36912;20731;4849;3714;6086;40;80; NA;413030;  X
336; 351.9;121999;92829;43012;21916;13307;9539;6642;8223;29;69; NA;317467;  X
337; 353.0;201650;200673;44284;26206;7766;12247;6551;4487;29;44; NA;503864;  X
338; 353.9;57383;23371;29494;5458;13516;6135;3077;4410;37;47; NA;142844;  X
339; 354.9;13330;17066;76926;16578;32092;7634;3399;3898;47;56; NA;170923;  X
340; 355.9;95800;11942;62440;7293;3853;19676;4985;5293;61;67; NA;211282;  X
341; 356.9;80477;94696;99563;10829;15178;7021;3389;5984;60;78; NA;317137;  X
342; 357.9;253086;15917;3922;6785;1461;2715;478;923;60;75; NA;285287;  X
343; 358.9;41407;8749;31430;35483;23495;10813;6720;7575;66;75; NA;165672;  X
344; 359.9;174040;123965;22810;24221;12217;12442;4832;7946;53;56; NA;382473;  X
345; 360.9;97506;31342;23034;9351;14932;6003;6945;2873;63;53; NA;191986;  X
346; 361.9;53735;31808;33238;9490;23967;6715;5889;3612;63;54; NA;168454;  X
347; 362.9;215648;97925;55855;41155;8538;14355;9679;14128;56;47; NA;457283;  X
348; 363.9;166842;30354;14918;35681;6671;3340;1599;4360;51;61; NA;263765;  X
349; 364.9;75977;15200;7609;3257;2707;1567;916;732;47;60; NA;107965;  X
350; 365.9;10861;9653;81096;6225;8838;8996;2975;4155;48;75; NA;132799;  X
351; 367.0;28244;34930;46501;4651;7363;19014;1784;1727;60;75; NA;144214;  X
352; 368.0;7112;22688;38652;3166;19988;12594;5360;3672;77;69; NA;113232;  X
353; 369.0;102787;28196;63001;30643;2732;13144;3717;3189;81;83; NA;247409;  X
354; 370.0;30283;35489;7816;78298;7878;9921;2041;3255;80;77; NA;174981;  X
355; 370.9;22471;15115;7779;52095;5021;11197;5181;2630;75;84; NA;121489;  X
356; 371.9;207728;55390;30619;25434;9690;2164;1190;1359;50;84; NA;333574;  X
357; 373.0;67906;39877;43812;20868;9455;7926;1606;2021;47;78; NA;193471;  X
358; 373.9;11719;18938;14503;48572;7030;11069;1730;3435;51;80; NA;116996;  X
359; 374.9;34450;90522;1131;6323;3458;2020;910;2009;30;50; NA;140823;  X
360; 375.9;622480;26545;47860;2009;14058;5408;5834;2871;44;53; NA;727065;  X
361; 376.9;606837;154415;109931;41096;44605;17169;5452;1158;41;48; NA;980663;  X
362; 378.0;311087;25392;22132;9091;6754;1793;733;2052;26;41; NA;379034;  X
363; 378.9;494931;251331;11926;44684;14110;15593;8633;9510;37;50; NA;850718;  X
364; 379.9;132606;64923;5037;5818;3814;789;654;355;14;30; NA;213996;  X
365; 381.0;47549;30567;57649;6773;14982;24062;20359;6084;30;34; NA;208025;  X
366; 382.0;88475;6911;11778;10917;14387;6997;4298;9364;53;34; NA;153127;  X
367; 383.0;23490;22424;9456;40137;10058;11820;13184;8436;64;50; NA;139005;  X
368; 383.9;395067;87347;19875;94901;13275;18201;9501;10562;88;67; NA;648729;  X
369; 385.0;154990;14770;7952;23423;8604;4356;2929;4429;78;70; NA;221453;  X
370; 386.0;748600;45822;29331;12069;11920;7265;18582;10161;66;67; NA;883750;  X
371; 387.0;835292;183266;10402;10716;11900;7020;1920;2509;50;44; NA;1063025;  X
372; 388.0;1296321;56876;22665;29678;14133;5276;2456;1847;43;41; NA;1429252;  X
373; 388.9;136213;20133;18033;11543;7112;8284;1027;926;50;38; NA;203271;  X
374; 389.9;302542;109685;9750;15663;2553;4558;1804;1618;38;26; NA;448173;  X
375; 391.0;25368;33043;61538;9279;27513;11267;12705;7852;51;48; NA;188565;  X
376; 393.0;30841;12614;16201;64532;13027;14206;6043;13225;64;60; NA;170689;  X
377; 394.0;155596;78887;9394;51768;5305;4171;3567;5515;44;66; NA;314203;  X
378; 394.9;1077609;220873;24227;62872;8608;6199;6694;4483;26;56; NA;1411565;  X
379; 395.9;395916;219723;27260;83042;29029;14314;4479;3680;13;40; NA;777443;  X
380; 396.9;63795;28089;51201;15384;16075;5652;7933;2872;20;50; NA;191001;  X
381; 397.9;300922;117523;24583;26315;17517;19169;1819;1208;35;43; NA;509056;  X
382; 399.0;137270;37379;6776;3197;4395;2022;1981;1308;43;38; NA;194328;  X
383; 400.0;372706;28064;31294;35289;8780;14205;12377;9346;56;51; NA;512061;  X
384; 400.9;455281;162307;35795;33334;10597;9569;4368;7143;51;38; NA;718394;  X
385; 401.9;139613;14210;12774;15441;9933;2161;1092;1417;43;50; NA;196641;  X
386; 402.9;27745;21700;46641;30568;7186;10880;7525;4488;53;70; NA;156733;  X
387; 404.0;34705;39094;8196;6623;7342;20368;9771;4891;63;53; NA;130990;  X
388; 405.0;248745;44553;6330;76545;10912;10303;5830;4727;69;63; NA;407945;  X
389; 406.0;43704;88454;14486;48336;17282;11372;15983;8771;75;56; NA;248388;  X
390; 406.9;1127361;119890;14234;17524;41551;16221;6827;5859;75;35; NA;1349467;  X
391; 408.0;1009087;428812;103491;14064;25215;5694;5180;6196;35;37; NA;1597739;  X
392; 409.0;91099;35560;16184;24722;5368;1402;2318;577;17;34; NA;177230;  X
393; 409.9;196784;197815;22096;85503;24246;15060;4992;1730;13;30; NA;548226;  X
394; 410.9;110033;24798;10617;2592;12441;3746;1530;555;13;37; NA;166312;  X
395; 412.0;69562;6703;1212;4221;1826;974;406;108;37;43; NA;85012;  X
396; 412.9;98339;79743;46753;24988;14204;27439;7158;3018;61;40; NA;301642;  X
397; 413.9;92534;18296;5158;5879;5825;5311;1205;1178;77;37; NA;135386;  X
398; 415.0;157819;57103;15557;1567;2144;2860;2387;816;66;37; NA;240253;  X
399; 415.9;333180;84658;29164;59278;13240;9821;5490;5237;61;40; NA;540068;  X
400; 416.9;59328;18300;27972;8585;34670;11436;5556;4960;63;38; NA;170807;  X
401; 417.9;147311;112217;28755;13919;13354;6423;3245;5884;47;37; NA;331108;  X
402; 418.9;54237;27795;27797;1568;15086;16224;4068;4168;69;43; NA;150943;  X
403; 420.0;120688;185787;32356;59343;7788;13697;4259;5549;66;38; NA;429467;  X
404; 421.0;46600;5413;312;16471;1804;2928;760;527;63;50; NA;74815;  X
405; 422.0;28182;9618;13249;60245;9884;5184;6462;1856;66;70; NA;134680;  X
406; 423.0;320776;9904;13527;11905;7884;1599;1038;425;47;80; NA;367058;  X
407; 424.9;9867;15348;8451;67544;4357;7994;5408;2791;53;97; NA;121760;  X
408; 425.9;338145;241527;22091;48498;6879;21562;10342;7749;48;77; NA;696793;  X
409; 426.9;42421;32939;9799;12845;10450;15838;8491;5450;69;64; NA;138233;  X
410; 428.0;217343;84864;27723;22456;13661;10035;6707;3230;66;48; NA;386019;  X
411; 429.1;39379;7111;33015;20537;6357;5080;10451;1564;66;50; NA;123494;  X
412; 429.9;9017;17070;10660;78048;23162;6696;7220;2622;66;67; NA;154495;  X
413; 430.9;102509;25004;12690;3137;3071;1060;238;1398;41;70; NA;149107;  X
414; 431.9;38053;16911;35583;5867;32427;4363;12068;23075;41;77; NA;168347;  X
415; 433.0;415029;131062;1620;5928;8487;1792;702;2498;21;41; NA;567118;  X
416; 434.0;21566;2899;4915;20158;7583;3194;743;2365;27;41; NA;63423;  X
417; 434.9;62764;66357;12954;70037;3539;8602;5551;8554;35;50; NA;238358;  X
418; 436.0;37293;24411;22581;36149;6459;9921;4913;16183;40;57; NA;157910;  X
419; 437.0;6747;16388;6440;65740;20415;11934;11102;10870;64;88; NA;149636;  X
420; 438.1;1341702;90526;18563;35777;18918;14713;17776;9073;64;75; NA;1547048;  X
421; 439.0;14495;3237;3781;87013;3656;12815;4466;4087;75;90; NA;133550;  X
422; 440.0;81881;15641;6832;13178;4375;1947;1748;951;66;84; NA;126553;  X
423; 441.0;2984;23560;8238;72600;17830;3568;3634;2029;51;84; NA;134443;  X
424; 441.9;14957;8095;7440;38409;20739;6640;3081;4741;51;96; NA;104102;  X
425; 443.0;29248;14316;5327;72146;2813;6471;5204;4575;44;93; NA;140100;  X
426; 444.0;36440;68868;36130;72258;23097;10581;7774;4437;44;94; NA;259585;  X
427; 445.0;14104;7719;10084;10048;1441;2132;1977;916;54;93; NA;48421;  X
428; 446.0;18720;8691;17935;91303;3806;8620;4585;3760;50;100; NA;157420;  X
429; 447.0;12261;35721;9632;43520;8092;4283;6839;2223;48;94; NA;122571;  X
430; 447.9;29870;18779;16526;10002;26811;7586;17282;4989;57;88; NA;131845;  X
431; 448.9;30128;66747;107728;1972;9104;15926;8300;5485;60;84; NA;245390;  X
432; 450.0;483174;162898;41062;30775;14488;10525;5000;2122;54;61; NA;750044;  X
433; 450.9;74392;14399;26170;40420;12225;7279;4542;2804;61;66; NA;182231;  X
434; 451.9;65483;22242;15257;7940;14025;8610;8758;3439;63;67; NA;145754;  X
435; 452.9;23293;15960;43624;8903;10437;6365;10128;1590;61;69; NA;120300;  X
436; 453.9;39810;19425;63354;45264;19197;10155;7796;4211;67;87; NA;209212;  X
437; 454.9;16173;48922;61161;10511;12741;10097;5800;2980;64;80; NA;168385;  X
438; 456.0;42696;16158;22817;7958;20602;4240;9223;4199;57;83; NA;127893;  X
439; 457.0;90882;17370;20313;3959;4676;2104;2313;1701;53;80; NA;143318;  X
440; 457.9;39946;13936;34645;48260;11139;8991;12145;3726;54;80; NA;172788;  X
441; 458.9;81799;16769;12398;5742;3108;2700;2797;1966;54;77; NA;127279;  X
442; 460.0;16692;40752;26300;18686;24160;6078;8224;4971;51;75; NA;145863;  X
443; 460.9;54842;14411;6957;46828;4977;3415;5844;5799;50;83; NA;143073;  X
444; 461.9;30391;22750;31258;12932;11606;3884;7030;9264;43;75; NA;129115;  X
445; 463.0;35128;25491;15855;6528;21063;8691;6706;2491;54;69; NA;121953;  X
446; 463.9;236717;58070;14800;11422;2266;2702;1698;2352;44;64; NA;330027;  X
447; 464.9;810108;187111;29816;20821;13476;4712;3947;983;37;44; NA;1070974;  X
448; 466.0;145168;55364;47696;26432;18704;7132;4936;9788;35;43; NA;315220;  X
449; 466.9;221067;18072;2833;29065;2655;2201;1380;1225;20;56; NA;278498;  X
450; 466.9;4511;11948;7707;34118;12865;10045;2272;2050;38;66; NA;85516;  X
