obs; time; Delta; Theta; Alpha1; Alpha2; Beta1; Beta2; Gamma1; Gamma2; Attention; Meditation; Derived; totPwr; class 
310; 338.9;17373;20937;20761;6882;3141;11845;10144;2848;67;48; NA;93931;  X
311; 339.9;464128;13136;6110;11006;4675;28008;6366;11082;83;47; NA;544511;  X
312; 340.9;72968;71491;8815;18508;11458;14911;18878;4314;87;47; NA;221343;  X
313; 341.9;1980778;57251;32418;20810;17714;28858;11684;4895;80;57; NA;2154408;  X
314; 342.9;29865;16156;14612;2728;5502;12888;19423;7927;83;53; NA;109101;  X
315; 343.9;68613;21119;27534;5816;5027;13428;13499;7690;69;61; NA;162726;  X
316; 344.9;358288;94521;29177;16945;20624;22678;9528;13025;69;63; NA;564786;  X
317; 345.9;14222;8773;29417;20947;7307;6214;8146;5160;60;78; NA;100186;  X
318; 346.9;2386;5859;11182;7198;7943;6672;8297;6295;57;83; NA;55832;  X
319; 347.9;382124;98935;57492;53537;18100;20185;9033;6609;48;81; NA;646015;  X
320; 348.9;45043;13555;14838;16220;4299;17294;13473;4962;57;91; NA;129684;  X
321; 349.9;46346;92998;16623;2656;11522;12939;9074;2809;60;66; NA;194967;  X
322; 350.9;23692;7196;13359;13971;3560;8350;5899;1353;57;69; NA;77380;  X
323; 351.9;16725;18585;8059;6709;11227;10044;11732;4852;67;63; NA;87933;  X
324; 352.9;7638;7271;10652;3596;12451;14081;12537;9878;74;54; NA;78104;  X
325; 353.9;7706;5480;1993;7086;4365;20048;7451;4066;96;61; NA;58195;  X
326; 355.0;39750;24823;17920;9366;3257;8163;13313;5360;91;54; NA;121952;  X
327; 355.9;33714;29476;6250;2479;18462;7935;11209;9477;88;48; NA;119002;  X
328; 356.9;34559;16405;8388;2945;21197;11388;7292;9591;81;43; NA;111765;  X
329; 357.9;2396;4825;20086;6695;6016;6659;15665;5794;63;57; NA;68136;  X
330; 358.9;77886;29712;7444;4937;14435;7356;3840;6581;64;48; NA;152191;  X
331; 359.9;20853;15221;6580;6840;9246;11476;5206;8206;70;56; NA;83628;  X
332; 360.9;124347;48192;8384;43262;10551;26202;6557;12254;66;64; NA;279749;  X
333; 361.9;13356;14899;4503;5942;6349;6669;7255;13193;67;51; NA;72166;  X
334; 362.9;91256;59608;4720;1573;16449;9802;8092;5189;66;40; NA;196689;  X
335; 363.9;21322;11477;9417;14999;12120;11685;11676;17776;63;44; NA;110472;  X
336; 364.9;32471;5675;6513;4096;4532;5714;7162;7693;67;47; NA;73856;  X
337; 365.9;26556;25555;8120;10979;5960;17288;7415;3308;70;47; NA;105181;  X
338; 366.9;13872;16271;27812;10933;10974;8318;7953;7200;74;70; NA;103333;  X
339; 367.9;96017;11442;2095;3955;12172;12856;10725;13935;81;57; NA;163197;  X
340; 368.9;15852;9925;8252;5450;9176;7907;9288;8295;81;56; NA;74145;  X
341; 369.9;26972;60364;12877;9951;13704;15953;15020;7681;74;53; NA;162522;  X
342; 370.9;711878;51254;14664;65201;36173;12321;3958;6597;66;50; NA;902046;  X
343; 371.9;903936;592504;126102;73445;58599;67994;22916;11369;44;54; NA;1856865;  X
344; 372.9;632443;67038;10246;7995;8069;10838;3707;1385;35;47; NA;741721;  X
345; 373.9;28829;26206;13542;13277;2892;8281;7877;4381;34;56; NA;105285;  X
346; 374.9;20639;87657;49030;17281;12606;33917;8062;6027;43;51; NA;235219;  X
347; 375.9;191112;332164;63578;61320;110621;57625;13388;9462;48;50; NA;839270;  X
348; 376.9;32320;25900;11735;10249;5981;15749;11548;6376;60;56; NA;119858;  X
349; 377.9;51930;7402;34143;1958;10627;8854;15687;5790;61;63; NA;136391;  X
350; 378.9;2429085;124314;32229;46033;50319;20167;22174;31701;51;61; NA;2756022;  X
351; 379.9;350923;50272;18663;12860;10487;11134;14311;6997;51;66; NA;475647;  X
352; 380.9;539195;143773;7917;32175;25996;21898;12681;8924;40;60; NA;792559;  X
353; 381.9;21196;7612;23729;23792;10997;19368;14063;6901;44;57; NA;127658;  X
354; 382.9;9988;21540;5217;10438;8788;10565;8484;5036;56;57; NA;80056;  X
355; 383.9;13290;16870;7611;16056;6112;10898;18011;7591;64;61; NA;96439;  X
356; 384.9;7130;10411;10112;12183;7361;12791;11715;4188;77;74; NA;75891;  X
357; 385.9;94546;21459;20595;3644;12663;10754;4832;4958;70;66; NA;173451;  X
358; 387.0;540486;71045;3340;14818;6665;9887;4637;5663;63;60; NA;656541;  X
359; 387.9;211134;15710;8280;7494;16657;25959;15982;3197;74;51; NA;304413;  X
360; 388.9;19441;15010;7540;21181;9849;9061;7630;7043;67;53; NA;96755;  X
361; 389.9;14906;20272;19771;5029;11623;4168;11171;3738;57;56; NA;90678;  X
362; 391.0;33324;68510;1185;34463;24546;9221;8476;6657;56;61; NA;186382;  X
363; 391.9;37326;13142;3510;5908;7754;12933;13804;4890;53;61; NA;99267;  X
364; 392.9;45134;5808;13667;17259;3495;9942;7897;3276;54;66; NA;106478;  X
365; 393.9;19397;5634;1351;11843;9740;9843;5617;6375;74;63; NA;69800;  X
366; 394.9;29297;15381;6188;3281;6518;8122;4518;2109;87;63; NA;75414;  X
367; 395.9;29633;19621;5880;6880;6014;7722;6592;4100;78;64; NA;86442;  X
368; 396.9;327108;89367;22606;12535;14556;18374;7118;12627;69;50; NA;504291;  X
369; 397.9;200625;150682;25745;6015;9610;14037;9055;5342;50;41; NA;421111;  X
370; 398.9;229897;81569;13165;60161;33618;17885;11658;7797;40;44; NA;455750;  X
371; 399.9;314216;58225;7836;31722;9395;7267;3929;2872;27;48; NA;435462;  X
372; 400.9;445232;184957;38018;112299;29497;25662;16586;6279;21;56; NA;858530;  X
373; 401.9;986195;21542;23979;18224;12727;6193;1617;628;23;74; NA;1071105;  X
374; 403.9;1369362;67495;18660;44048;56800;60358;7491;4373;38;69; NA;1628587;  X
375; 404.9;540953;115155;25818;11756;15646;16784;4125;2745;41;63; NA;732982;  X
376; 406.0;1845935;546216;194695;209625;351580;221452;50614;31792;53;56; NA;3451909;  X
377; 406.9;780030;82471;13859;14133;7757;6657;2490;1822;50;44; NA;909219;  X
378; 407.9;33672;7778;46018;9303;8093;3899;6404;4774;27;64; NA;119941;  X
379; 408.9;300475;201604;178147;226387;209609;115605;49502;14414;35;75; NA;1295743;  X
380; 409.9;1946444;468236;30899;33319;21714;8727;5093;8173;10;64; NA;2522605;  X
381; 410.9;247394;46697;15442;5487;4434;1813;1261;1972;4;67; NA;324500;  X
382; 412.9;1231366;116408;32650;27436;20631;21270;14432;5132;13;48; NA;1469325;  X
383; 413.9;2808792;94655;14464;13053;17139;13087;4609;2421;10;37; NA;2968220;  X
384; 414.9;616770;231084;37188;27514;34164;27287;11504;7422;26;43; NA;992933;  X
385; 415.9;1994728;396593;35188;34432;33463;14700;10104;9883;27;34; NA;2529091;  X
386; 416.9;161920;26380;26381;22005;12732;16910;21995;4737;34;41; NA;293060;  X
387; 417.9;36321;32982;13114;18909;9306;10878;10087;8858;38;51; NA;140455;  X
388; 419.0;16717;10525;693;4036;9350;8117;4485;5686;54;50; NA;59609;  X
389; 419.9;76446;73439;1616;2672;2000;2788;2690;3298;56;40; NA;164949;  X
390; 420.9;14810;22048;4167;14068;4810;6004;9874;5178;51;35; NA;80959;  X
391; 421.9;246196;88423;8507;10181;7029;6301;7091;3932;41;23; NA;377660;  X
392; 422.9;26142;17432;21435;7443;1190;4456;6665;3874;24;41; NA;88637;  X
393; 423.9;13118;35587;6636;3788;13889;8770;4787;3678;41;53; NA;90253;  X
394; 424.9;267107;57503;11397;5160;6734;3722;2632;3613;30;47; NA;357868;  X
395; 425.9;958341;29491;23677;2700;2760;9386;2288;736;41;56; NA;1029379;  X
396; 426.9;66407;14288;13988;8193;4227;16953;2904;4375;57;50; NA;131335;  X
397; 427.9;32123;8317;990;275;1296;3780;1074;1836;64;43; NA;49691;  X
398; 428.9;60700;38072;10250;10192;13971;5782;5094;7690;70;44; NA;151751;  X
399; 429.9;24363;27902;4411;2042;3593;13412;7342;6167;78;30; NA;89232;  X
400; 430.9;305546;91386;21469;14039;7607;17524;10910;5714;66;24; NA;474195;  X
401; 431.9;2315337;150622;31984;81405;27753;12238;7664;10729;44;43; NA;2637732;  X
402; 432.9;169693;21922;7091;3046;3592;4343;720;1053;48;43; NA;211460;  X
403; 433.9;89724;9803;12656;5061;9503;6858;12620;4760;43;57; NA;150985;  X
404; 434.9;193482;104750;24404;63654;17863;10447;8019;7024;35;64; NA;429643;  X
405; 435.9;80336;22745;2116;4668;14172;9888;8766;8566;54;51; NA;151257;  X
406; 436.9;227991;11353;2294;1861;3804;3031;1540;977;57;50; NA;252851;  X
407; 437.9;18272;12115;8550;8697;10419;12817;15791;12082;63;47; NA;98743;  X
408; 438.9;31513;50584;21251;18337;14451;12144;13609;3855;69;44; NA;165744;  X
409; 439.9;119122;22683;2822;2047;1489;4392;1316;2858;63;47; NA;156729;  X
410; 440.9;53795;9406;3774;6309;9167;12326;6421;7626;77;48; NA;108824;  X
411; 441.9;308324;93565;9900;26865;15191;17050;8115;4357;64;41; NA;483367;  X
412; 443.0;32438;32346;10031;6385;2802;7667;8543;14460;67;40; NA;114672;  X
413; 443.9;29992;27973;13773;7785;11195;7432;6320;7932;66;50; NA;112402;  X
414; 444.9;5700;7195;1322;2401;8189;8665;5066;5134;69;43; NA;43672;  X
415; 445.9;48491;71926;56323;7953;8684;11780;13586;6195;64;53; NA;224938;  X
416; 446.9;376215;46253;10802;23047;20318;13484;9367;6891;64;53; NA;506377;  X
417; 447.9;11840;28933;2303;10148;9140;11799;4831;3876;70;48; NA;82870;  X
418; 448.9;9297;8989;9049;2080;3883;5963;12426;7703;61;60; NA;59390;  X
419; 449.9;225472;109141;22046;6025;3029;1777;2044;2507;44;50; NA;372041;  X
420; 451.0;786730;34688;9518;4514;5601;2865;924;633;37;47; NA;845473;  X
421; 451.9;33858;31985;18492;3299;3777;9958;11894;8295;34;51; NA;121558;  X
422; 452.9;40948;35273;49599;10198;13143;7288;13024;5707;21;57; NA;175180;  X
423; 453.9;367383;51190;6255;9145;4446;6532;3228;4400;38;57; NA;452579;  X
424; 454.9;3069;8430;9124;3967;4970;8171;5040;6503;54;63; NA;49274;  X
425; 455.9;143586;110010;56033;7831;5129;7985;7259;4379;43;63; NA;342212;  X
426; 456.9;20558;22980;5338;2009;8975;12851;8577;3884;57;44; NA;85172;  X
427; 457.9;40415;19140;15881;12099;5857;9952;6821;7350;64;54; NA;117515;  X
428; 458.9;21525;10296;727;9917;9903;12075;8689;8088;67;50; NA;81220;  X
429; 459.9;234015;26482;3576;1470;6984;2905;4490;1221;74;37; NA;281143;  X
430; 460.9;10539;6910;13077;3401;4434;17453;5255;7480;80;48; NA;68549;  X
431; 461.9;7231;4968;5079;1793;5226;6080;5789;8524;87;43; NA;44690;  X
432; 462.9;292511;2992;13349;1887;4707;2077;2256;2882;74;57; NA;322661;  X
433; 463.9;14282;19565;2304;6262;4407;4984;8936;9203;80;64; NA;69943;  X
434; 464.9;380187;15978;19519;5929;7646;16513;5443;10248;75;66; NA;461463;  X
435; 465.9;99020;20585;4003;6577;4912;5087;2795;3870;63;64; NA;146849;  X
436; 466.9;262802;28130;6688;7131;7266;7741;5586;9745;67;50; NA;335089;  X
437; 467.9;1254647;70997;7268;25997;13822;9771;6700;7680;61;51; NA;1396882;  X
438; 468.9;352871;65979;29448;10072;10806;7668;7373;13513;47;48; NA;497730;  X
439; 469.9;483112;170814;128458;102388;88619;91264;56494;6794;50;54; NA;1127943;  X
440; 470.9;333747;135761;15397;9473;11684;14127;28638;6583;43;48; NA;555410;  X
441; 471.9;972349;266721;82628;54123;72313;26634;16208;23423;40;48; NA;1514399;  X
442; 472.9;1323378;467312;83951;113197;62731;39912;22836;10155;38;47; NA;2123472;  X
443; 474.2;508966;22754;18361;5676;10416;19665;8032;6326;43;41; NA;600196;  X
444; 474.9;247931;132596;23943;7019;5555;13831;9766;7775;43;44; NA;448416;  X
445; 475.9;176223;89042;7192;3000;9982;7920;6844;7236;44;29; NA;307439;  X
446; 476.9;252805;8458;7549;3927;13337;10513;4121;1524;64;29; NA;302234;  X
447; 477.9;13974;17789;5539;3728;5298;3137;3377;1332;53;27; NA;54174;  X
448; 478.9;83852;93557;24934;10146;3742;15753;7645;7106;56;34; NA;246735;  X
449; 479.9;67346;36856;21011;6493;8896;10556;5750;9312;63;50; NA;166220;  X
450; 480.9;16158;25717;7478;7265;3101;5081;5505;6467;50;51; NA;76772;  X
451; 481.9;9962;52643;9147;5631;2615;7053;9649;2365;48;47; NA;99065;  X
452; 482.9;1927095;533586;36336;102655;95856;103595;54540;28227;50;41; NA;2881890;  X
453; 482.9;1994605;330450;38233;54385;16903;82745;33400;37727;53;34; NA;2588448;  X
