obs; time; Delta; Theta; Alpha1; Alpha2; Beta1; Beta2; Gamma1; Gamma2; Attention; Meditation; Derived; totPwr; class 
311; 320.9;1801500;97230;51386;71338;27681;19472;6282;3282;60;54; NA;2078171;  X
312; 321.8;150723;23403;4013;33745;4701;4674;963;662;60;61; NA;222884;  X
313; 322.9;69934;42239;86541;27394;9045;5905;1427;3725;40;81; NA;246210;  X
314; 323.9;140233;33796;44132;17009;12390;8383;3435;3304;47;83; NA;262682;  X
315; 325.0;44057;8690;17955;55429;13426;4674;2910;3343;41;91; NA;150484;  X
316; 325.9;290918;26803;9148;8975;2103;1892;347;345;35;87; NA;340531;  X
317; 326.9;44483;88008;35149;75814;49699;13347;2960;1451;41;78; NA;310911;  X
318; 327.9;690039;65395;6885;17998;7230;6197;1820;789;37;67; NA;796353;  X
319; 328.8;49952;21769;17955;74492;8717;5842;3747;1503;37;67; NA;183977;  X
320; 329.9;37205;18243;837;22999;35224;7411;2208;3480;53;64; NA;127607;  X
321; 331.0;438867;75949;26029;86958;23053;8434;4003;3726;48;67; NA;667019;  X
322; 331.9;402855;121720;7430;46152;16015;31137;3318;5114;61;67; NA;633741;  X
323; 332.9;29617;76283;21923;99402;12080;9659;2916;1784;60;61; NA;253664;  X
324; 333.9;4601;22760;29688;80585;8061;11996;3666;1335;50;78; NA;162692;  X
325; 334.9;32816;13396;24260;132733;13048;11487;2905;1794;54;90; NA;232439;  X
326; 335.8;85481;71520;47961;50728;34449;14976;4496;2808;44;96; NA;312419;  X
327; 336.8;240457;20928;19355;2358;2925;1291;673;420;40;93; NA;288407;  X
328; 337.8;559123;123862;90373;2421;9411;5935;2328;3890;26;81; NA;797343;  X
329; 338.8;168872;255716;77763;54858;42006;11816;4635;3057;17;63; NA;618723;  X
330; 339.8;1272091;100633;19230;18737;7230;6201;4087;4685;10;56; NA;1432894;  X
331; 340.8;63907;32796;27093;7773;4979;1439;2196;844;4;57; NA;141027;  X
332; 341.8;563783;64892;32087;7317;9834;29543;12972;7049;34;53; NA;727477;  X
333; 342.9;104093;18377;5863;2273;4333;1685;302;380;43;51; NA;137306;  X
334; 343.9;47913;30135;43835;63571;17497;7251;3979;3594;44;66; NA;217775;  X
335; 344.9;46004;24403;60737;39764;32594;11046;3290;6939;61;69; NA;224777;  X
336; 345.9;141464;124392;30751;13913;17082;13115;5605;4444;44;66; NA;350766;  X
337; 346.9;451436;50507;22042;8457;5998;3064;689;1015;38;69; NA;543208;  X
338; 347.9;220084;123343;37594;16281;29108;23930;5985;4541;48;54; NA;460866;  X
339; 348.8;96398;20821;91495;34871;16127;5652;2151;3504;40;60; NA;271019;  X
340; 349.9;95755;18302;67503;45426;8743;6092;4230;1573;34;80; NA;247624;  X
341; 350.8;277445;99652;12969;35970;57830;14629;3328;1708;44;75; NA;503531;  X
342; 351.9;46723;5520;80464;15068;19573;5631;2194;2626;34;93; NA;177799;  X
343; 352.8;96233;111889;43102;27424;42562;16924;3350;5081;43;77; NA;346565;  X
344; 353.9;74855;71650;31807;18109;16700;5895;5296;3959;44;63; NA;228271;  X
345; 354.8;105948;30955;10299;20901;40089;10819;5770;4853;51;66; NA;229634;  X
346; 355.9;157101;76178;63663;58502;28182;23822;5074;2381;61;57; NA;414903;  X
347; 356.9;320760;176382;38774;47667;57907;21800;3854;6458;57;54; NA;673602;  X
348; 358.0;15347;31093;76550;9528;13434;5141;3036;1803;56;64; NA;155932;  X
349; 358.9;118563;23290;54092;86514;18007;10373;3569;1677;47;80; NA;316085;  X
350; 359.9;51744;55775;24699;23244;10619;13015;1526;2717;47;77; NA;183339;  X
351; 360.8;65488;35181;26802;7684;13291;7412;3629;1202;51;81; NA;160689;  X
352; 361.9;594717;141832;47005;9552;40871;22663;17880;14391;63;66; NA;888911;  X
353; 362.8;383845;54142;5841;10765;8910;4189;1450;2770;63;47; NA;471912;  X
354; 363.8;1089175;238947;104976;11589;27476;21758;12831;8464;54;44; NA;1515216;  X
355; 364.8;103324;51059;46152;10153;25926;9535;4851;15423;51;44; NA;266423;  X
356; 365.8;118567;44326;103438;17272;34053;8734;9587;7462;43;57; NA;343439;  X
357; 366.8;35763;47317;76538;8370;26395;13716;3349;4277;48;69; NA;215725;  X
358; 367.8;243661;42578;18776;8155;11197;5058;4411;850;48;69; NA;334686;  X
359; 368.8;56395;49384;124135;19962;17364;9184;3682;2928;41;78; NA;283034;  X
360; 369.8;125071;36408;10314;20637;14761;4106;841;1904;43;70; NA;214042;  X
361; 370.8;1235155;92767;57828;14596;36144;30063;5512;2279;51;64; NA;1474344;  X
362; 371.9;1057112;251145;32314;16041;11524;7551;2570;2494;38;56; NA;1380751;  X
363; 373.0;502784;28201;5084;24725;10321;10755;5417;4641;54;47; NA;591928;  X
364; 373.8;43324;5667;2034;18832;7224;3336;3851;1521;63;53; NA;85789;  X
365; 374.9;146601;47923;15138;65625;12467;10164;5243;4044;53;60; NA;307205;  X
366; 376.0;1001190;64653;13246;11676;3859;4282;1958;1403;63;66; NA;1102267;  X
367; 376.9;39566;128343;107580;25799;9135;12846;5911;5582;47;69; NA;334762;  X
368; 377.9;139473;26231;15530;64398;45637;20249;9873;4982;51;66; NA;326373;  X
369; 378.9;692151;149004;82035;53934;15370;27668;10230;6452;53;64; NA;1036844;  X
370; 379.8;690868;87730;35014;73245;43540;11539;6842;6836;56;70; NA;955614;  X
371; 380.9;1531752;143775;19282;14088;30317;13756;7027;6110;61;57; NA;1766107;  X
372; 382.0;27795;34876;15907;95215;13491;7270;2287;2912;47;64; NA;199753;  X
373; 382.9;33655;35512;11951;67307;11011;10192;4172;3863;44;69; NA;177663;  X
374; 384.0;157750;86756;25194;92463;16926;28484;16001;10779;53;70; NA;434353;  X
375; 385.0;2958431;220613;37312;43033;29360;17534;4673;2566;50;74; NA;3313522;  X
376; 385.9;432546;25551;9003;13653;3308;2454;430;296;50;64; NA;487241;  X
377; 386.9;565547;174717;2541;121034;19835;6348;4659;2400;34;57; NA;897081;  X
378; 387.9;2343315;48676;6797;77281;58185;24556;8155;4022;35;54; NA;2570987;  X
379; 388.8;56234;43222;19693;88086;8779;7800;2361;2215;35;70; NA;228390;  X
380; 389.9;46914;153773;25835;95407;8142;12364;1931;1746;30;70; NA;346112;  X
381; 391.0;90782;23872;16090;108951;3387;9236;3371;2067;47;87; NA;257756;  X
382; 391.8;104235;49319;3945;63088;5134;11608;2696;2921;40;90; NA;242946;  X
383; 392.8;37033;53952;26661;79215;13461;10337;2645;2388;43;88; NA;225692;  X
384; 393.9;158374;52601;91705;17550;12426;5156;2041;4721;40;93; NA;344574;  X
385; 394.9;357129;116423;42254;48135;24036;7631;2915;2155;34;78; NA;600678;  X
386; 396.0;117546;45261;17939;30570;37026;8223;4623;3628;34;74; NA;264816;  X
387; 396.8;117247;35397;22074;75324;7668;9869;4414;2653;34;75; NA;274646;  X
388; 397.8;106485;18594;125504;61478;25899;11142;2497;1458;38;81; NA;353057;  X
389; 398.8;45106;37779;40001;63075;37128;6359;2759;1360;40;88; NA;233567;  X
390; 399.8;71931;47167;70646;42500;11218;13064;2166;1720;38;97; NA;260412;  X
391; 400.8;157945;15066;22656;6308;10480;5140;1259;848;47;93; NA;219702;  X
392; 401.8;63884;85576;70993;28780;19802;6550;5815;9716;40;81; NA;291116;  X
393; 402.9;29638;37171;117542;32863;29660;13104;1719;1274;44;87; NA;262971;  X
394; 404.0;67534;16933;54872;13865;53838;13065;2077;2446;53;81; NA;224630;  X
395; 404.9;37769;37383;26212;49871;10987;11171;4925;840;50;84; NA;179158;  X
396; 405.9;70201;40794;31972;79428;8755;11756;3204;1263;60;90; NA;247373;  X
397; 407.0;44720;28223;38608;57366;8918;6877;3900;2668;56;91; NA;191280;  X
398; 407.8;17353;43579;17796;74026;22238;17683;1564;2253;54;93; NA;196492;  X
399; 408.9;50571;28562;4554;65169;9950;10051;2445;2235;54;94; NA;173537;  X
400; 409.9;190085;33023;10210;11729;2230;1516;607;348;43;83; NA;249748;  X
401; 410.9;167024;18582;4790;14571;6140;2521;2075;677;44;74; NA;216380;  X
402; 411.9;1236329;36637;93850;33611;21540;11775;3131;1882;38;77; NA;1438755;  X
403; 413.0;601492;773009;189591;65039;33896;42650;10271;18648;26;63; NA;1734596;  X
404; 413.9;299932;29909;5224;5587;2724;1382;753;343;27;56; NA;345854;  X
405; 415.9;212135;43757;94952;111161;11473;8354;8720;14798;21;69; NA;505350;  X
406; 416.8;176244;72627;38886;36954;12060;15680;2403;2684;34;75; NA;357538;  X
407; 417.9;97505;28807;42603;70376;10625;5451;2042;2408;35;93; NA;259817;  X
408; 418.8;134826;33297;68542;15034;30587;7865;3565;7969;43;84; NA;301685;  X
409; 419.9;743625;44631;66432;16371;48584;7514;8313;2263;40;81; NA;937733;  X
410; 420.9;399142;54797;60798;58179;15742;15450;5234;3240;40;87; NA;612582;  X
411; 421.8;34660;20643;102033;60174;5584;10777;3368;1824;44;90; NA;239063;  X
412; 422.9;100841;47378;43062;59617;25880;8702;5193;2508;41;90; NA;293181;  X
413; 423.8;48364;29276;32138;40281;40466;12801;2878;2569;51;90; NA;208773;  X
414; 424.8;72496;41843;50127;8101;4891;17498;2072;3454;60;87; NA;200482;  X
415; 425.8;53668;32737;84924;2718;12488;11499;4790;2102;64;78; NA;204926;  X
416; 426.8;26733;64406;33150;1951;32122;5063;2837;3522;63;67; NA;169784;  X
417; 427.9;57111;48971;72120;6294;34279;13444;3362;4505;61;67; NA;240086;  X
418; 428.8;34753;53480;84064;14565;16017;4851;3354;3279;40;70; NA;214363;  X
419; 429.8;124234;105392;89306;24471;17939;8992;9083;2767;29;64; NA;382184;  X
420; 430.9;47704;32923;39961;52456;24452;14425;4187;2796;40;77; NA;218904;  X
421; 431.8;2378933;144894;314201;146486;36546;38191;14657;2919;35;84; NA;3076827;  X
422; 432.9;27488;41896;89362;19258;30493;9439;8769;2273;43;84; NA;228978;  X
423; 433.9;33018;81876;34507;18066;23744;9867;4836;1791;48;80; NA;207705;  X
424; 434.9;164627;78043;89638;8979;18207;9954;6324;3467;40;78; NA;379239;  X
425; 435.9;19305;27553;47471;9814;15134;8049;5129;2528;44;70; NA;134983;  X
426; 436.8;68385;53926;64778;14206;12368;9780;3459;2767;47;67; NA;229669;  X
427; 437.9;49098;34131;44992;32578;40388;8283;3511;2401;48;75; NA;215382;  X
428; 438.9;92303;26966;30144;27715;22594;8068;3082;1499;54;75; NA;212371;  X
429; 439.8;28753;40775;20802;45011;11370;20007;1971;2976;61;75; NA;171665;  X
430; 440.8;51541;43629;48597;26926;18789;6892;1960;1981;60;77; NA;200315;  X
431; 441.9;20346;82617;128292;23243;9748;5883;3428;2464;44;81; NA;276021;  X
432; 442.9;95234;54332;59815;24145;30537;6467;3288;1904;37;80; NA;275722;  X
433; 443.9;80738;18266;7836;46541;9483;9392;2172;4687;34;83; NA;179115;  X
434; 444.8;9988;20511;9904;113885;22268;17286;10107;3961;43;90; NA;207910;  X
435; 445.9;76053;49530;51902;69417;45697;8409;6695;3317;51;87; NA;311020;  X
436; 446.8;39938;48179;86098;14599;15992;15274;2892;5669;61;88; NA;228641;  X
437; 447.8;49898;13697;90125;33333;8721;8995;3991;873;51;96; NA;209633;  X
438; 448.8;161919;16928;19028;17306;6416;5290;1278;2946;48;91; NA;231111;  X
439; 449.9;140688;5572;23996;4330;4505;2579;1855;1292;53;96; NA;184817;  X
440; 450.8;1358604;31077;46241;6970;7503;6286;2523;1111;50;96; NA;1460315;  X
441; 451.8;2431981;148908;88533;23811;27754;26034;10634;8394;54;78; NA;2766049;  X
442; 452.8;56447;47776;59855;28560;21770;13319;6101;4027;54;77; NA;237855;  X
443; 453.8;84044;27049;57903;16651;27596;6880;6651;3440;53;69; NA;230214;  X
444; 454.9;140175;63310;64714;43442;20147;14847;4799;4467;56;69; NA;355901;  X
445; 455.8;16733;82581;89966;83520;26259;10881;3583;1324;44;78; NA;314847;  X
446; 456.8;590020;110820;27173;31153;26278;8487;1699;1014;38;70; NA;796644;  X
447; 457.8;81196;18817;91162;42647;20362;7463;3289;1567;35;80; NA;266503;  X
448; 458.8;89606;29536;123966;14685;7726;14234;3384;2888;34;90; NA;286025;  X
449; 459.8;129757;44679;27750;5559;3555;1812;716;578;26;83; NA;214406;  X
450; 460.9;689940;74233;35319;18684;19541;11542;5275;3318;34;84; NA;857852;  X
451; 460.9;175531;64689;25682;17832;47773;15570;6041;5032;47;64; NA;358150;  X
