obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
248, 268.9, 46814, 13718, 59028, 33385, 16901, 11783, 8339, 4635, 70, 60, NA, 194603,  X
249, 269.9, 293026, 7933, 4592, 8994, 6354, 5966, 1004, 2010, 83, 64, NA, 329879,  X
250, 270.9, 340175, 67990, 44716, 26896, 35361, 12695, 16098, 22836, 75, 60, NA, 566767,  X
251, 271.9, 500659, 217066, 12758, 12801, 8880, 10042, 6027, 4713, 54, 48, NA, 772946,  X
252, 272.9, 70215, 9628, 4431, 1287, 1036, 1663, 2077, 1505, 54, 35, NA, 91842,  X
253, 273.9, 1153368, 847085, 60836, 144759, 47502, 58880, 35741, 22196, 37, 24, NA, 2370367,  X
254, 274.9, 1233623, 26761, 12659, 13295, 10300, 26166, 9588, 17327, 54, 20, NA, 1349719,  X
255, 275.9, 258453, 158043, 15158, 2103, 4390, 4555, 7784, 1960, 50, 20, NA, 452446,  X
256, 276.9, 604433, 118778, 24627, 57249, 13115, 28221, 14806, 7876, 53, 21, NA, 869105,  X
257, 277.9, 109042, 37422, 35409, 22842, 11934, 33951, 7457, 7908, 75, 30, NA, 265965,  X
258, 278.9, 223276, 97316, 86723, 16091, 18907, 10709, 6396, 8795, 50, 38, NA, 468213,  X
259, 279.9, 561247, 111896, 75800, 16716, 18492, 14930, 12307, 13432, 61, 54, NA, 824820,  X
260, 280.9, 1259597, 173544, 102256, 10381, 27920, 10908, 24356, 18001, 48, 54, NA, 1626963,  X
261, 281.9, 1494249, 676998, 280934, 24527, 102707, 32695, 50329, 31206, 21, 50, NA, 2693645,  X
262, 282.9, 163572, 187104, 88878, 41636, 15289, 4335, 20373, 8367, 7, 48, NA, 529554,  X
263, 283.9, 568728, 70169, 2251, 14310, 10866, 13982, 9132, 12416, 14, 38, NA, 701854,  X
264, 284.9, 1549719, 227967, 124012, 173200, 47112, 36785, 75135, 43902, 21, 43, NA, 2277832,  X
265, 285.9, 1525352, 237105, 137634, 127076, 70202, 26305, 40789, 29141, 24, 50, NA, 2193604,  X
266, 286.9, 86430, 36143, 5901, 8120, 4033, 4218, 4256, 3152, 44, 43, NA, 152253,  X
267, 287.9, 855343, 173505, 53473, 24059, 2976, 12970, 18284, 12767, 30, 50, NA, 1153377,  X
268, 288.9, 561476, 55717, 40010, 10156, 15115, 5491, 3848, 4232, 29, 47, NA, 696045,  X
269, 290.0, 1014026, 284490, 6974, 27307, 24211, 31053, 31280, 37152, 38, 27, NA, 1456493,  X
270, 290.9, 57924, 18042, 3376, 5813, 3429, 3826, 2013, 4231, 43, 27, NA, 98654,  X
271, 291.9, 352282, 96941, 8977, 5515, 4960, 2990, 3126, 5444, 37, 20, NA, 480235,  X
272, 292.9, 162541, 50789, 11162, 7472, 23212, 8376, 10227, 6221, 47, 10, NA, 280000,  X
273, 293.9, 52900, 72592, 62089, 11706, 25670, 23958, 22509, 14070, 50, 26, NA, 285494,  X
274, 294.9, 727151, 18782, 39511, 38611, 21042, 20284, 5651, 3975, 54, 38, NA, 875007,  X
275, 295.9, 109456, 44967, 28121, 9436, 30547, 10273, 4139, 6273, 70, 48, NA, 243212,  X
276, 296.9, 107610, 52524, 57475, 8554, 7379, 12221, 10831, 1574, 69, 61, NA, 258168,  X
277, 298.0, 71797, 102686, 33726, 20731, 12674, 10321, 8052, 5793, 60, 57, NA, 265780,  X
278, 298.9, 11577, 23706, 27755, 11107, 15687, 9350, 8229, 2966, 56, 53, NA, 110377,  X
279, 299.9, 44351, 72494, 40542, 18649, 20803, 6460, 8801, 4814, 44, 56, NA, 216914,  X
280, 300.9, 52471, 69189, 52070, 27857, 8595, 11874, 5139, 10269, 41, 54, NA, 237464,  X
281, 301.9, 57193, 19844, 116220, 34772, 66515, 10748, 4956, 3629, 40, 67, NA, 313877,  X
282, 302.9, 392560, 16534, 1913, 6252, 1241, 3632, 788, 1414, 40, 61, NA, 424334,  X
283, 303.9, 17012, 46059, 16121, 47038, 11526, 4622, 5378, 9848, 40, 64, NA, 157604,  X
284, 305.0, 2055990, 214608, 21149, 40440, 14764, 21005, 32065, 25360, 40, 53, NA, 2425381,  X
285, 305.9, 183266, 17421, 7956, 2211, 3562, 4662, 2553, 3597, 51, 40, NA, 225228,  X
286, 307.0, 1863546, 400289, 138280, 93442, 87506, 55707, 122098, 47928, 47, 41, NA, 2808796,  X
287, 307.9, 389848, 556158, 179777, 106011, 107627, 48640, 202840, 143242, 50, 34, NA, 1734143,  X
288, 308.9, 2300261, 212674, 41500, 123569, 158968, 30649, 105600, 73921, 50, 38, NA, 3047142,  X
289, 309.9, 263092, 31710, 5701, 4675, 13162, 12388, 10670, 7413, 56, 30, NA, 348811,  X
290, 310.9, 1925883, 46715, 14881, 20532, 20061, 16380, 12025, 6417, 64, 30, NA, 2062894,  X
291, 311.9, 105749, 26676, 20415, 1622, 3819, 2628, 1811, 2481, 64, 35, NA, 165201,  X
292, 313.0, 100258, 34945, 8508, 17493, 2202, 4131, 5218, 5000, 63, 38, NA, 177755,  X
293, 314.0, 937140, 272252, 24944, 15543, 31539, 24455, 31132, 14454, 48, 34, NA, 1351459,  X
294, 315.0, 52273, 198607, 126441, 51433, 30182, 22994, 22484, 32312, 37, 37, NA, 536726,  X
295, 315.9, 88190, 39028, 3114, 8288, 13578, 5713, 4128, 7036, 43, 26, NA, 169075,  X
296, 316.9, 107077, 83367, 21893, 2690, 8735, 4054, 5506, 2857, 37, 20, NA, 236179,  X
297, 317.9, 955194, 99183, 20648, 6212, 61451, 26194, 12330, 5488, 47, 23, NA, 1186700,  X
298, 318.9, 168727, 48347, 54404, 15742, 5217, 15150, 13656, 6025, 54, 26, NA, 327268,  X
299, 319.9, 251614, 32392, 9606, 20145, 2508, 4864, 4957, 2668, 50, 40, NA, 328754,  X
300, 320.9, 5341, 26197, 38001, 15301, 19578, 14817, 2793, 5317, 67, 50, NA, 127345,  X
301, 322.0, 163296, 42693, 30938, 4824, 25082, 9822, 3249, 4808, 63, 60, NA, 284712,  X
302, 322.9, 107151, 60585, 20914, 24593, 24133, 16096, 23906, 7467, 64, 53, NA, 284845,  X
303, 323.9, 453883, 35583, 17568, 27932, 15421, 28850, 7788, 8870, 83, 51, NA, 595895,  X
304, 324.9, 24780, 30674, 10276, 15659, 10147, 19186, 9288, 18742, 90, 43, NA, 138752,  X
305, 326.0, 959651, 144877, 35831, 21385, 21623, 17780, 6097, 2894, 87, 40, NA, 1210138,  X
306, 326.9, 256545, 12741, 13167, 8670, 6407, 6061, 1122, 1154, 87, 44, NA, 305867,  X
307, 328.0, 84913, 30287, 11100, 25782, 8948, 5136, 4686, 3775, 67, 50, NA, 174627,  X
308, 328.9, 206743, 6792, 46056, 26129, 15194, 15495, 12111, 3752, 63, 63, NA, 332272,  X
309, 329.9, 300683, 43999, 57329, 14732, 5029, 8851, 19901, 12194, 60, 75, NA, 462718,  X
310, 330.9, 47712, 21398, 45514, 49098, 31786, 8278, 6872, 8645, 51, 80, NA, 219303,  X
311, 331.9, 28000, 122719, 56524, 29429, 30207, 14777, 14238, 6350, 51, 74, NA, 302244,  X
312, 332.9, 808386, 72604, 68138, 50652, 30982, 11908, 4501, 6443, 38, 67, NA, 1053614,  X
313, 333.9, 32617, 36003, 14945, 24470, 20129, 14560, 3761, 4310, 50, 61, NA, 150795,  X
314, 335.1, 36173, 54403, 33505, 46430, 16549, 19811, 6483, 4201, 56, 56, NA, 217555,  X
315, 335.9, 12979, 29359, 1211, 34758, 6599, 11903, 5493, 3088, 64, 61, NA, 105390,  X
316, 336.9, 48198, 69788, 23466, 30023, 25374, 11349, 2731, 5820, 69, 54, NA, 216749,  X
317, 337.9, 11600, 5962, 88887, 11009, 6134, 11419, 4564, 5341, 63, 74, NA, 144916,  X
318, 338.9, 39602, 63733, 41367, 9012, 17528, 15569, 2095, 5162, 64, 69, NA, 194068,  X
319, 339.9, 94153, 126560, 51601, 21666, 7302, 9391, 12083, 6666, 50, 66, NA, 329422,  X
320, 340.9, 61810, 42091, 46000, 58933, 30217, 17678, 3965, 5231, 54, 74, NA, 265925,  X
321, 341.9, 56270, 45585, 17165, 97820, 7454, 18232, 10830, 4241, 54, 64, NA, 257597,  X
322, 342.9, 60343, 19349, 62733, 17895, 9605, 6910, 4346, 5461, 47, 77, NA, 186642,  X
323, 343.9, 144615, 29058, 23863, 10478, 2360, 2386, 1563, 1109, 43, 83, NA, 215432,  X
324, 344.9, 149844, 36381, 43376, 4830, 12511, 9394, 7570, 7467, 41, 80, NA, 271373,  X
325, 346.0, 81645, 75503, 29296, 46558, 30142, 11544, 6686, 8252, 37, 69, NA, 289626,  X
326, 346.9, 30781, 38356, 17555, 52729, 11816, 16544, 6229, 5091, 47, 63, NA, 179101,  X
327, 347.9, 88340, 15477, 6411, 57566, 25478, 8713, 2617, 7403, 57, 66, NA, 212005,  X
328, 348.9, 54091, 34268, 21178, 33527, 6527, 11070, 4717, 3125, 60, 67, NA, 168503,  X
329, 350.0, 21719, 15736, 7365, 31060, 51737, 16176, 13435, 4141, 75, 66, NA, 161369,  X
330, 350.9, 12397, 56115, 37935, 31677, 18393, 10340, 4756, 6048, 66, 64, NA, 177661,  X
331, 351.9, 21361, 16302, 37005, 24643, 24759, 6191, 7391, 3007, 63, 64, NA, 140659,  X
332, 353.2, 42420, 24099, 58626, 17575, 13476, 9003, 4085, 6763, 60, 69, NA, 176047,  X
333, 354.0, 37316, 34454, 42865, 68967, 7193, 8620, 7504, 4943, 43, 83, NA, 211862,  X
334, 354.9, 24099, 76933, 35465, 12063, 28051, 9878, 10744, 6391, 41, 77, NA, 203624,  X
335, 355.9, 52697, 36876, 40998, 19824, 12127, 8187, 9475, 2002, 43, 74, NA, 182186,  X
336, 356.9, 34258, 32696, 15716, 65905, 19505, 13395, 9494, 3796, 47, 69, NA, 194765,  X
337, 357.9, 12594, 14893, 82964, 37863, 15477, 11958, 4407, 5272, 50, 70, NA, 185428,  X
338, 358.9, 242546, 395263, 6323, 13149, 19847, 17984, 16068, 11312, 43, 54, NA, 722492,  X
339, 359.9, 194501, 33348, 36099, 54880, 36620, 11363, 14604, 10502, 43, 56, NA, 391917,  X
340, 360.9, 21564, 50203, 95995, 34623, 9532, 10449, 11505, 8744, 35, 61, NA, 242615,  X
341, 361.9, 642946, 120811, 74313, 35382, 23122, 11612, 11459, 3373, 29, 50, NA, 923018,  X
342, 362.9, 17762, 14357, 25110, 7434, 9621, 8870, 6903, 1572, 47, 75, NA, 91629,  X
343, 363.9, 3613, 48977, 110114, 42651, 6181, 14221, 3795, 3251, 43, 80, NA, 232803,  X
344, 365.2, 84844, 83503, 32535, 20766, 29244, 17731, 7055, 2603, 51, 67, NA, 278281,  X
345, 365.9, 77097, 20956, 51719, 17566, 6147, 22089, 5278, 2295, 67, 74, NA, 203147,  X
346, 366.9, 342288, 55130, 39669, 20445, 11237, 12035, 4278, 4212, 61, 70, NA, 489294,  X
347, 367.9, 67738, 25486, 17201, 27252, 14312, 13385, 3887, 4760, 74, 63, NA, 174021,  X
348, 368.9, 116387, 130280, 10241, 7762, 6678, 3260, 4509, 1926, 53, 53, NA, 281043,  X
349, 369.9, 120085, 185103, 158036, 90213, 29890, 7915, 11204, 3671, 24, 51, NA, 606117,  X
350, 370.9, 13443, 26760, 23833, 10138, 14525, 18076, 5851, 7042, 37, 50, NA, 119668,  X
351, 371.9, 39952, 11084, 43021, 18408, 28230, 12324, 3333, 6083, 37, 53, NA, 162435,  X
352, 372.9, 89986, 28183, 55517, 6975, 17030, 11946, 9602, 3418, 56, 70, NA, 222657,  X
353, 374.0, 169032, 243388, 66245, 42208, 45706, 45719, 9667, 2807, 78, 61, NA, 624772,  X
354, 374.9, 93233, 43549, 47833, 27781, 12242, 12378, 9386, 7113, 66, 66, NA, 253515,  X
355, 375.9, 406676, 29406, 89424, 27622, 29166, 9103, 4536, 4075, 54, 69, NA, 600008,  X
356, 376.9, 31482, 34997, 22172, 23678, 9822, 5456, 4299, 1832, 48, 67, NA, 133738,  X
357, 377.9, 39946, 128284, 39640, 23851, 15187, 12619, 3707, 2706, 41, 69, NA, 265940,  X
358, 378.9, 40106, 68356, 38015, 13633, 17462, 15289, 7007, 3781, 43, 63, NA, 203649,  X
359, 379.9, 23157, 20936, 19916, 11240, 23777, 13376, 8370, 4404, 60, 53, NA, 125176,  X
360, 380.9, 11147, 45244, 48336, 14664, 11539, 13280, 5599, 4294, 64, 53, NA, 154103,  X
361, 381.9, 898616, 45842, 89142, 5097, 28293, 7770, 4832, 2249, 63, 61, NA, 1081841,  X
362, 382.9, 180095, 40825, 29176, 12578, 13786, 8699, 7754, 7520, 60, 63, NA, 300433,  X
363, 383.9, 249919, 33559, 5569, 8219, 3045, 3134, 2101, 1345, 44, 60, NA, 306891,  X
364, 384.9, 43841, 18604, 46673, 12852, 15741, 7924, 13297, 3148, 44, 63, NA, 162080,  X
365, 385.9, 9986, 21208, 13637, 20675, 22900, 3324, 4205, 1743, 44, 60, NA, 97678,  X
366, 386.9, 585692, 99727, 44127, 33401, 15965, 14225, 24129, 4892, 41, 60, NA, 822158,  X
367, 387.9, 555366, 114147, 21100, 10965, 25007, 8653, 10760, 7853, 40, 54, NA, 753851,  X
368, 388.9, 1674691, 59891, 33119, 21344, 29027, 9990, 8302, 20596, 38, 47, NA, 1856960,  X
369, 389.9, 278611, 70176, 23640, 188010, 31320, 25418, 9579, 14399, 43, 53, NA, 641153,  X
370, 390.9, 106818, 51787, 4942, 82632, 77410, 10355, 6665, 5896, 43, 53, NA, 346505,  X
371, 391.9, 114432, 34015, 67183, 123902, 16177, 21475, 8514, 9556, 48, 75, NA, 395254,  X
372, 392.9, 35252, 47256, 6136, 18212, 6526, 1458, 1137, 1009, 30, 70, NA, 116986,  X
373, 393.9, 1651304, 113261, 126800, 54474, 13695, 10666, 8669, 12486, 21, 69, NA, 1991355,  X
374, 394.9, 86125, 16418, 38468, 17312, 4585, 3893, 1538, 970, 20, 81, NA, 169309,  X
375, 395.9, 22774, 28012, 129213, 67316, 13757, 17161, 8868, 3679, 16, 83, NA, 290780,  X
376, 396.9, 64186, 36965, 91746, 83881, 40880, 14944, 6670, 3119, 30, 96, NA, 342391,  X
377, 397.9, 137016, 83318, 26062, 62346, 34188, 16901, 7936, 4755, 43, 90, NA, 372522,  X
378, 398.9, 27775, 45672, 31555, 216677, 7639, 14917, 3533, 5192, 41, 93, NA, 352960,  X
379, 399.9, 5622, 11720, 32416, 77151, 12083, 25121, 7103, 2035, 51, 91, NA, 173251,  X
380, 400.9, 1253538, 260794, 49209, 33574, 53422, 21243, 9033, 3594, 50, 75, NA, 1684407,  X
381, 401.9, 118728, 8022, 9174, 59528, 4181, 1959, 1006, 809, 35, 93, NA, 203407,  X
382, 402.9, 24660, 14592, 92485, 50860, 24677, 10426, 3288, 3516, 38, 91, NA, 224504,  X
383, 403.9, 873386, 792389, 186597, 182042, 173331, 106817, 14194, 6338, 29, 74, NA, 2335094,  X
384, 404.9, 841603, 91561, 41637, 40661, 17659, 10673, 1922, 3065, 29, 83, NA, 1048781,  X
385, 405.9, 86342, 65235, 45060, 138109, 25804, 16673, 8964, 3367, 40, 74, NA, 389554,  X
386, 406.9, 56156, 32066, 3891, 31387, 4541, 4734, 3157, 998, 40, 63, NA, 136930,  X
387, 407.9, 996643, 81259, 57361, 127903, 36307, 19206, 7393, 9075, 37, 75, NA, 1335147,  X
388, 408.9, 1357229, 189005, 22947, 90628, 14972, 21479, 10179, 10395, 38, 70, NA, 1716834,  X
389, 409.9, 889162, 25381, 9523, 59249, 5296, 4715, 2048, 922, 35, 74, NA, 996296,  X
390, 410.9, 1017591, 325508, 19940, 224502, 21771, 7913, 5181, 3929, 17, 70, NA, 1626335,  X
391, 411.9, 84305, 81036, 138234, 76997, 12289, 16676, 7077, 2849, 14, 75, NA, 419463,  X
392, 412.9, 50931, 67782, 99440, 74723, 5833, 17930, 5194, 6486, 16, 87, NA, 328319,  X
393, 413.9, 1483385, 361202, 138800, 102484, 19379, 13053, 9254, 8757, 7, 77, NA, 2136314,  X
394, 414.9, 3455708, 130854, 38933, 48427, 19617, 23520, 8413, 4578, 27, 74, NA, 3730050,  X
395, 415.9, 303283, 31036, 80280, 73137, 22351, 15877, 7164, 5128, 34, 74, NA, 538256,  X
396, 416.9, 85416, 9277, 3837, 9483, 4177, 3929, 2603, 1298, 41, 66, NA, 120020,  X
397, 417.9, 23338, 25396, 10263, 3362, 2480, 2027, 2647, 2391, 53, 64, NA, 71904,  X
398, 418.9, 820448, 152410, 53753, 3139, 10301, 13585, 9471, 5557, 48, 60, NA, 1068664,  X
399, 419.9, 847121, 118830, 54165, 25601, 26613, 53283, 7326, 2167, 60, 44, NA, 1135106,  X
400, 420.9, 1028771, 24916, 7135, 6508, 3967, 2616, 3275, 3428, 50, 40, NA, 1080616,  X
401, 421.9, 1039392, 259591, 101730, 90515, 15097, 26203, 8567, 4092, 50, 43, NA, 1545187,  X
402, 422.9, 1477621, 143552, 53640, 106188, 12095, 15559, 7427, 2924, 48, 51, NA, 1819006,  X
403, 423.9, 569618, 38537, 80481, 114871, 51361, 11252, 8513, 2854, 27, 64, NA, 877487,  X
404, 424.9, 431162, 18739, 24895, 17980, 6519, 1579, 1018, 970, 16, 77, NA, 502862,  X
405, 425.9, 101128, 167288, 28179, 27097, 16848, 7134, 3065, 4056, 10, 69, NA, 354795,  X
406, 426.9, 1241385, 103253, 30925, 24324, 13198, 11927, 1138, 3862, 13, 63, NA, 1430012,  X
407, 427.9, 65139, 30318, 91166, 26412, 15405, 6319, 3972, 2263, 11, 66, NA, 240994,  X
408, 428.9, 547547, 72620, 44028, 148785, 55300, 6505, 2224, 1825, 11, 64, NA, 878834,  X
409, 429.9, 2886735, 26924, 66726, 209314, 19165, 23039, 7462, 1857, 21, 87, NA, 3241222,  X
410, 430.9, 345309, 15166, 6162, 38219, 4766, 3795, 928, 678, 17, 97, NA, 415023,  X
411, 431.9, 97244, 32327, 81232, 201490, 14253, 14848, 6812, 1936, 21, 100, NA, 450142,  X
412, 432.9, 26597, 15124, 98855, 156231, 17510, 9006, 3266, 3465, 24, 100, NA, 330054,  X
413, 433.9, 1282224, 225317, 126641, 162427, 84021, 37275, 6881, 5644, 24, 100, NA, 1930430,  X
414, 434.9, 1111099, 390929, 22215, 46965, 92985, 55696, 43318, 12333, 30, 81, NA, 1775540,  X
415, 435.9, 2044891, 192357, 22171, 29483, 6975, 15887, 15446, 6093, 35, 54, NA, 2333303,  X
416, 436.9, 1584866, 693135, 114194, 77467, 63099, 22589, 11271, 4286, 34, 27, NA, 2570907,  X
417, 437.9, 506398, 7687, 7479, 3401, 2776, 809, 369, 273, 26, 27, NA, 529192,  X
418, 438.9, 612209, 88651, 61602, 233108, 10079, 20137, 2499, 3666, 17, 54, NA, 1031951,  X
419, 439.9, 1674770, 33309, 14353, 42482, 7654, 14844, 777, 804, 27, 66, NA, 1788993,  X
420, 441.0, 60275, 37418, 55347, 12443, 13332, 8036, 2939, 4061, 40, 80, NA, 193851,  X
421, 441.9, 1417731, 31633, 1799, 3520, 3586, 2181, 6075, 2197, 43, 64, NA, 1468722,  X
422, 442.9, 236398, 21692, 17854, 57698, 25412, 19614, 14646, 8013, 57, 57, NA, 401327,  X
423, 443.9, 446988, 67622, 17545, 61667, 23026, 27728, 9598, 6215, 60, 53, NA, 660389,  X
424, 444.9, 42856, 32208, 32670, 23274, 16987, 9140, 7350, 2819, 63, 51, NA, 167304,  X
425, 445.9, 596573, 95953, 9823, 48950, 20081, 11330, 10423, 4140, 66, 61, NA, 797273,  X
426, 446.9, 5557, 21191, 75274, 199303, 17774, 16464, 4086, 3124, 51, 75, NA, 342773,  X
427, 447.9, 73995, 4829, 10175, 28190, 7975, 6639, 865, 911, 50, 84, NA, 133579,  X
428, 449.0, 163333, 96226, 28988, 45445, 8469, 9294, 4528, 9299, 43, 83, NA, 365582,  X
429, 449.9, 1626567, 357880, 20416, 39402, 48269, 21909, 3705, 2289, 38, 74, NA, 2120437,  X
430, 450.9, 234014, 55045, 71091, 109909, 38500, 10684, 7505, 3633, 37, 63, NA, 530381,  X
431, 451.9, 670276, 108479, 66282, 116792, 7582, 18587, 4910, 6338, 27, 60, NA, 999246,  X
432, 452.9, 132179, 100885, 30016, 18473, 6839, 3254, 2723, 958, 16, 54, NA, 295327,  X
433, 453.9, 900580, 94589, 17437, 17703, 24341, 17792, 15850, 8275, 26, 60, NA, 1096567,  X
434, 454.9, 2931474, 88822, 36780, 42488, 38120, 31006, 24713, 4973, 43, 50, NA, 3198376,  X
435, 455.9, 171118, 12803, 3940, 3719, 1953, 3819, 1154, 389, 54, 38, NA, 198895,  X
436, 456.9, 574240, 17593, 2978, 5379, 24630, 9255, 5035, 1032, 87, 30, NA, 640142,  X
437, 457.9, 1492759, 403331, 118353, 217614, 35499, 42839, 25087, 20477, 77, 40, NA, 2355959,  X
438, 458.9, 887909, 247196, 23648, 120787, 34416, 17528, 3739, 2864, 61, 40, NA, 1338087,  X
439, 459.9, 234423, 16380, 34488, 13340, 10895, 16200, 4230, 4132, 64, 48, NA, 334088,  X
440, 461.9, 2038893, 701568, 287272, 557311, 458110, 386328, 284138, 58666, 60, 57, NA, 4772286,  X
441, 462.9, 991539, 140951, 38850, 18272, 11143, 12311, 4355, 4075, 61, 51, NA, 1221496,  X
442, 463.9, 180963, 8733, 10206, 13239, 9791, 2885, 352, 158, 67, 60, NA, 226327,  X
443, 464.9, 347371, 94203, 28961, 16015, 2487, 3794, 2300, 1257, 43, 51, NA, 496388,  X
444, 465.9, 86635, 41652, 17096, 63497, 39150, 15902, 6622, 4981, 37, 54, NA, 275535,  X
445, 466.9, 76400, 43167, 25086, 172844, 35105, 8948, 6259, 3269, 30, 70, NA, 371078,  X
446, 467.9, 310077, 423168, 12178, 79929, 21266, 19538, 3392, 3901, 21, 56, NA, 873449,  X
447, 468.9, 40584, 41537, 61579, 50113, 22751, 19667, 5099, 2419, 38, 66, NA, 243749,  X
448, 469.9, 16741, 25944, 52174, 9627, 36291, 15996, 3304, 1289, 41, 66, NA, 161366,  X
449, 471.0, 26241, 6910, 64814, 4749, 11109, 11198, 6835, 1639, 56, 66, NA, 133495,  X
450, 471.9, 9879, 18028, 6046, 33311, 13380, 16540, 6534, 2127, 78, 78, NA, 105845,  X
451, 473.1, 29989, 41434, 71076, 30171, 3612, 11135, 2950, 3760, 74, 81, NA, 194127,  X
452, 473.9, 46134, 14967, 34708, 19375, 6022, 8750, 3676, 2805, 67, 88, NA, 136437,  X
453, 474.9, 145067, 41857, 55295, 7700, 17253, 7353, 4273, 2500, 61, 80, NA, 281298,  X
454, 475.9, 709061, 388950, 33922, 107857, 87077, 93631, 77082, 71080, 54, 69, NA, 1568660,  X
455, 476.9, 330358, 33825, 3255, 33425, 6639, 3159, 4578, 2028, 50, 63, NA, 417267,  X
456, 476.9, 127682, 3475, 8891, 4032, 671, 3344, 1468, 564, 53, 63, NA, 150127,  X
