obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
500, 514.0, 177672, 117198, 14412, 2497, 4212, 10249, 2201, 1715, 78, 21, NA, 330156,  1
501, 515.0, 20246, 16614, 19617, 21563, 5530, 2522, 5375, 1880, 74, 48, NA, 93347,  1
502, 516.0, 52611, 40277, 6444, 7429, 1947, 5239, 2032, 1419, 63, 47, NA, 117398,  1
503, 517.0, 18067, 15384, 8123, 1667, 3566, 4364, 2672, 5787, 57, 43, NA, 59630,  1
504, 518.0, 84508, 77729, 73372, 13458, 8756, 5797, 2807, 1452, 51, 64, NA, 267879,  1
505, 519.0, 6919, 7718, 16363, 3032, 2945, 1731, 2075, 1794, 56, 63, NA, 42577,  1
506, 520.0, 3447, 16584, 7680, 4107, 7179, 14029, 2805, 2716, 69, 63, NA, 58547,  1
507, 521.0, 102848, 70850, 10736, 7411, 1967, 3952, 2416, 2137, 57, 56, NA, 202317,  1
508, 522.0, 7177, 29744, 30638, 6575, 4088, 14075, 2842, 4600, 74, 54, NA, 99739,  1
509, 523.0, 20892, 13113, 3266, 5356, 3700, 4569, 3038, 4782, 81, 41, NA, 58716,  1
510, 523.9, 5610, 16303, 3871, 3626, 4376, 4062, 3485, 1410, 74, 41, NA, 42743,  1
511, 525.0, 17589, 37528, 8847, 7191, 3627, 2279, 3022, 1500, 70, 47, NA, 81583,  1
512, 526.0, 5811, 4189, 13764, 2508, 4406, 4517, 2904, 1941, 74, 51, NA, 40040,  1
513, 527.0, 9029, 76118, 6535, 2221, 3719, 2368, 2902, 1869, 57, 37, NA, 104761,  1
514, 528.0, 3708, 7406, 3322, 5833, 8994, 2940, 3165, 2701, 56, 41, NA, 38069,  1
515, 529.0, 7259, 7992, 2948, 3168, 6313, 5054, 11118, 1605, 75, 40, NA, 45457,  1
516, 530.0, 14685, 28298, 806, 5447, 4973, 1864, 1232, 3282, 63, 17, NA, 60587,  1
517, 531.0, 31831, 9363, 2242, 3017, 3290, 5556, 2074, 1505, 83, 27, NA, 58878,  1
518, 532.0, 11845, 12799, 434, 2805, 3735, 4379, 1902, 2874, 87, 16, NA, 40773,  1
519, 533.0, 41246, 82857, 21480, 2845, 10041, 4169, 4844, 3121, 69, 14, NA, 170603,  1
520, 534.0, 321278, 164699, 18053, 10000, 8738, 3621, 2518, 3447, 61, 13, NA, 532354,  1
521, 535.0, 70350, 23708, 33404, 6692, 10035, 7472, 4289, 867, 53, 26, NA, 156817,  1
522, 535.9, 35596, 11344, 31771, 11850, 7169, 7769, 1688, 1658, 48, 53, NA, 108845,  1
523, 537.0, 98282, 28131, 16726, 7614, 7375, 6322, 3124, 1631, 56, 61, NA, 169205,  1
524, 538.0, 13228, 17141, 51699, 15191, 10914, 4272, 6260, 2773, 64, 90, NA, 121478,  1
525, 538.9, 395618, 191119, 49637, 27489, 13246, 10544, 3833, 3502, 54, 78, NA, 694988,  1
526, 539.9, 101784, 2698, 2994, 20693, 24591, 4893, 1887, 2522, 57, 69, NA, 162062,  1
527, 540.9, 286245, 9666, 2379, 5061, 353, 1872, 1901, 677, 56, 70, NA, 308154,  1
528, 541.9, 122052, 18588, 10283, 5365, 4641, 1692, 800, 719, 56, 57, NA, 164140,  1
529, 543.0, 37184, 41509, 4567, 10447, 7006, 4226, 1450, 1308, 61, 56, NA, 107697,  1
530, 543.9, 47308, 44428, 18846, 7423, 6463, 6620, 5795, 1743, 56, 50, NA, 138626,  1
531, 545.0, 20315, 45951, 22298, 21850, 5793, 7960, 4149, 2996, 54, 51, NA, 131312,  1
532, 546.0, 6389, 12619, 2684, 6167, 4126, 4077, 2303, 1755, 66, 47, NA, 40120,  1
533, 546.9, 227557, 147337, 5658, 12448, 3078, 5843, 1999, 1897, 57, 37, NA, 405817,  1
534, 547.9, 35430, 99347, 17588, 13420, 7851, 4375, 6305, 1370, 51, 30, NA, 185686,  1
535, 549.0, 40412, 19089, 18381, 7207, 11899, 5346, 827, 2510, 53, 30, NA, 105671,  1
536, 550.0, 79056, 38467, 4924, 8841, 2712, 1575, 1581, 1286, 38, 29, NA, 138442,  1
537, 550.9, 62964, 114929, 28147, 9666, 8757, 8110, 2841, 1427, 41, 38, NA, 236841,  1
538, 552.0, 194705, 67855, 39378, 24824, 17877, 10735, 5009, 1642, 48, 48, NA, 362025,  1
539, 553.0, 59343, 18833, 4854, 2145, 5362, 1058, 1243, 299, 40, 38, NA, 93137,  1
540, 553.9, 82724, 137903, 68106, 18528, 10726, 8772, 6913, 3375, 41, 43, NA, 337047,  1
541, 554.9, 91555, 7561, 2747, 3221, 1051, 799, 974, 899, 43, 51, NA, 108807,  1
542, 556.0, 72650, 17902, 13202, 4790, 971, 2685, 1420, 718, 43, 53, NA, 114338,  1
543, 556.9, 11123, 4872, 2069, 2688, 2113, 4560, 4191, 7132, 61, 57, NA, 38748,  1
544, 557.9, 4709, 10385, 5462, 8455, 2296, 2446, 2071, 2204, 69, 64, NA, 38028,  1
545, 558.9, 5455, 19553, 12005, 4343, 1488, 2558, 2594, 1391, 70, 66, NA, 49387,  1
546, 559.9, 8518, 4702, 1998, 837, 7505, 4992, 6671, 2576, 88, 48, NA, 37799,  1
547, 560.9, 119867, 21137, 7688, 14461, 10412, 4080, 2839, 2920, 77, 51, NA, 183404,  1
548, 561.9, 15714, 6774, 916, 2340, 6428, 3334, 2989, 2008, 84, 35, NA, 40503,  1
549, 563.0, 11472, 24355, 14957, 1371, 4941, 5055, 3012, 4481, 90, 29, NA, 69644,  1
550, 564.0, 222310, 60114, 19715, 2904, 5858, 5029, 3729, 3143, 70, 37, NA, 322802,  1
551, 564.9, 663994, 58823, 8367, 3865, 19081, 6414, 4314, 2759, 69, 21, NA, 767617,  1
552, 565.9, 9916, 56413, 7526, 6318, 7592, 4444, 3453, 4447, 56, 21, NA, 100109,  1
553, 567.0, 27174, 19082, 1527, 2445, 2257, 6863, 5034, 3691, 63, 10, NA, 68073,  1
554, 568.0, 16557, 9107, 5342, 4344, 1202, 4236, 2432, 3697, 75, 17, NA, 46917,  1
555, 569.0, 78278, 17869, 1512, 1988, 1645, 2718, 1121, 526, 78, 20, NA, 105657,  1
556, 570.0, 16543, 5640, 2364, 3901, 3904, 10038, 4848, 1361, 97, 24, NA, 48599,  1
557, 571.0, 17232, 8874, 3833, 2960, 14098, 4397, 3661, 4195, 97, 29, NA, 59250,  1
558, 572.0, 32208, 146342, 17160, 7993, 12966, 7420, 5314, 2376, 84, 14, NA, 231779,  1
559, 573.0, 453642, 60713, 22457, 8772, 9383, 3932, 4264, 2948, 77, 24, NA, 566111,  1
560, 574.0, 320630, 4324, 2006, 1026, 1017, 1341, 1108, 424, 63, 27, NA, 331876,  1
561, 575.0, 10499, 19390, 8864, 14670, 2897, 6801, 2522, 3279, 60, 40, NA, 68922,  1
562, 576.0, 22656, 66554, 17331, 18596, 1846, 3733, 4000, 2893, 57, 53, NA, 137609,  1
563, 576.9, 55156, 82710, 60072, 2592, 2815, 3691, 11722, 2433, 53, 60, NA, 221191,  1
564, 577.9, 63956, 18672, 12187, 4516, 1814, 3469, 2566, 2975, 48, 66, NA, 110155,  1
565, 579.0, 17934, 28700, 1812, 9227, 3188, 6253, 2967, 2762, 48, 54, NA, 72843,  1
566, 580.0, 88650, 4095, 1982, 909, 2283, 1288, 1189, 699, 61, 51, NA, 101095,  1
567, 581.0, 24834, 8987, 1901, 1349, 4980, 5713, 4515, 1963, 87, 35, NA, 54242,  1
568, 582.0, 282982, 40027, 2958, 5172, 513, 2360, 1082, 550, 81, 20, NA, 335644,  1
569, 583.0, 8413, 8049, 10776, 4285, 4184, 5392, 4564, 4084, 84, 30, NA, 49747,  1
570, 584.0, 7346, 8978, 17051, 4931, 2886, 2382, 3800, 3123, 77, 47, NA, 50497,  1
571, 585.0, 226764, 75641, 15007, 4169, 3589, 1328, 871, 1717, 47, 51, NA, 329086,  1
572, 586.0, 269445, 99254, 9302, 7168, 2395, 4823, 1422, 895, 44, 51, NA, 394704,  1
573, 587.0, 2020265, 68071, 29343, 32216, 16396, 11702, 3381, 9693, 37, 50, NA, 2191067,  1
574, 588.0, 61225, 38166, 26547, 3493, 4086, 1983, 1488, 828, 27, 41, NA, 137816,  1
575, 589.0, 13120, 23489, 19978, 12502, 8997, 7352, 4146, 2605, 48, 54, NA, 92189,  1
576, 590.0, 98729, 23074, 7944, 3381, 3260, 3904, 2098, 1030, 56, 63, NA, 143420,  1
577, 591.0, 272750, 22726, 943, 1862, 1083, 2024, 1513, 243, 56, 41, NA, 303144,  1
578, 592.0, 6345, 5316, 6467, 4872, 4319, 3938, 4169, 2483, 74, 43, NA, 37909,  1
579, 593.0, 4795, 24417, 8771, 7359, 7513, 7967, 6565, 2894, 77, 37, NA, 70281,  1
580, 594.0, 140208, 80565, 5410, 965, 3694, 4507, 1130, 734, 69, 17, NA, 237213,  1
581, 595.0, 273153, 125377, 46838, 11945, 9954, 8665, 7052, 3629, 64, 34, NA, 486613,  1
582, 596.0, 22696, 7488, 2333, 9977, 3596, 4822, 3626, 3063, 66, 30, NA, 57601,  1
583, 597.0, 83035, 10249, 1338, 748, 1007, 1135, 1261, 521, 57, 23, NA, 99294,  1
584, 598.0, 925186, 35139, 9254, 15684, 13027, 6489, 4123, 3692, 64, 43, NA, 1012594,  1
585, 599.0, 109459, 19561, 4273, 8248, 1272, 1313, 672, 892, 63, 47, NA, 145690,  1
586, 600.0, 135664, 169098, 19694, 26611, 7967, 10336, 3314, 3422, 50, 35, NA, 376106,  1
587, 601.0, 146077, 46981, 19409, 20707, 7525, 19070, 10017, 3404, 57, 47, NA, 273190,  1
588, 601.9, 86508, 39424, 15929, 6025, 939, 2052, 1412, 759, 48, 48, NA, 153048,  1
589, 603.0, 1054423, 343400, 24510, 27386, 14745, 13834, 3715, 3297, 47, 30, NA, 1485310,  1
590, 604.0, 31124, 6975, 6036, 3586, 2332, 3244, 2334, 1619, 57, 43, NA, 57250,  1
591, 604.9, 7964, 22531, 11167, 4102, 4996, 4366, 3479, 2559, 53, 41, NA, 61164,  1
592, 606.0, 2483, 2210, 3392, 5716, 2655, 2509, 3773, 1649, 66, 51, NA, 24387,  1
593, 606.9, 12960, 15322, 3267, 1593, 4318, 6118, 5937, 2391, 84, 54, NA, 51906,  1
594, 607.9, 165020, 84030, 7969, 7114, 5241, 15501, 4175, 3802, 84, 38, NA, 292852,  1
595, 608.9, 302339, 144316, 32322, 15864, 7212, 8816, 4612, 2248, 77, 34, NA, 517729,  1
596, 610.0, 247759, 19570, 10496, 6291, 4584, 9852, 5642, 2496, 80, 23, NA, 306690,  1
597, 610.9, 640209, 62302, 5381, 13335, 3650, 3040, 1704, 706, 61, 26, NA, 730327,  1
598, 611.9, 178469, 42375, 11352, 38128, 13233, 13420, 5562, 1665, 61, 43, NA, 304204,  1
599, 613.0, 656819, 252890, 20324, 30757, 4040, 1662, 3577, 3297, 43, 40, NA, 973366,  1
600, 614.0, 8247, 9423, 4663, 16284, 2980, 5796, 5254, 1878, 40, 48, NA, 54525,  1
601, 614.9, 49982, 89040, 15441, 18257, 11217, 14991, 2859, 3690, 50, 50, NA, 205477,  1
602, 615.9, 58640, 8991, 7464, 5308, 1052, 1885, 1243, 771, 44, 54, NA, 85354,  1
603, 617.0, 594219, 42195, 24575, 7611, 8993, 9369, 6675, 1744, 70, 64, NA, 695381,  1
604, 617.9, 18630, 48775, 6394, 7186, 7213, 6544, 2530, 4401, 66, 47, NA, 101673,  1
605, 618.9, 165312, 50273, 992, 4195, 1538, 1736, 2299, 1243, 54, 35, NA, 227588,  1
606, 619.9, 61815, 39047, 26948, 2971, 2492, 4291, 592, 983, 51, 27, NA, 139139,  1
607, 620.9, 139860, 190391, 8258, 15201, 764, 1092, 1425, 1426, 26, 13, NA, 358417,  1
608, 621.9, 232307, 30904, 9533, 1194, 4460, 1586, 849, 373, 17, 14, NA, 281206,  1
609, 622.9, 1593477, 86299, 17404, 26031, 9733, 15705, 3876, 3197, 29, 29, NA, 1755722,  1
610, 624.0, 254500, 38612, 19474, 1079, 3089, 2009, 989, 1044, 23, 27, NA, 320796,  1
611, 624.9, 36025, 33836, 40221, 19801, 5863, 5406, 3284, 6640, 43, 53, NA, 151076,  1
612, 625.9, 89986, 18795, 12041, 37323, 10485, 6530, 2716, 1676, 51, 70, NA, 179552,  1
613, 626.9, 9137, 59721, 45109, 14439, 12711, 10590, 5358, 2332, 48, 78, NA, 159397,  1
614, 627.9, 79845, 39525, 21287, 11278, 3932, 13501, 3839, 1488, 63, 80, NA, 174695,  1
615, 628.9, 15612, 29672, 16507, 12545, 4218, 7394, 2751, 1592, 67, 74, NA, 90291,  1
616, 629.9, 354873, 446752, 54667, 20999, 54905, 5463, 3782, 3717, 51, 48, NA, 945158,  1
617, 631.0, 33988, 11530, 8948, 8719, 5957, 5257, 2435, 3617, 56, 50, NA, 80451,  1
618, 631.9, 14360, 27909, 11760, 11725, 3817, 6012, 5702, 3183, 53, 50, NA, 84468,  1
619, 633.0, 19326, 11416, 4257, 13777, 5787, 13487, 7538, 2475, 63, 47, NA, 78063,  1
620, 633.9, 1094994, 228918, 12246, 19563, 18012, 18562, 1843, 1712, 80, 44, NA, 1395850,  1
621, 635.0, 1191346, 40285, 13046, 9461, 7329, 3135, 1477, 902, 69, 38, NA, 1266981,  1
622, 635.9, 978863, 133833, 59697, 11269, 4762, 3541, 2645, 2872, 53, 37, NA, 1197482,  1
623, 637.0, 100411, 77858, 17762, 6033, 9393, 5418, 1466, 929, 35, 26, NA, 219270,  1
624, 638.0, 50774, 50398, 5666, 2759, 2018, 6822, 5954, 2253, 40, 29, NA, 126644,  1
625, 639.0, 6860, 4356, 6229, 13778, 3935, 10891, 2500, 6477, 57, 40, NA, 55026,  1
626, 639.9, 25433, 24271, 27993, 14398, 6162, 2631, 1304, 1955, 64, 48, NA, 104147,  1
627, 641.0, 9426, 20035, 2643, 4388, 2713, 4711, 2432, 3842, 75, 48, NA, 50190,  1
628, 642.0, 2963, 69848, 1736, 4779, 8781, 8806, 2402, 1190, 75, 41, NA, 100505,  1
629, 642.9, 5212, 15770, 3312, 1442, 6754, 7310, 3416, 4662, 70, 21, NA, 47878,  1
630, 643.9, 33780, 65072, 30636, 1316, 4492, 8692, 3468, 2098, 80, 10, NA, 149554,  1
631, 644.9, 9087, 17690, 1314, 12455, 5084, 7212, 2522, 3552, 81, 16, NA, 58916,  1
632, 645.9, 10701, 6443, 10938, 14852, 7268, 2738, 2864, 1553, 80, 48, NA, 57357,  1
633, 646.9, 5291, 5661, 907, 4165, 5517, 3733, 5743, 2162, 80, 56, NA, 33179,  1
634, 647.9, 7943, 9044, 3478, 2955, 4233, 5747, 2518, 1957, 90, 53, NA, 37875,  1
635, 649.0, 17712, 25133, 6369, 8899, 2846, 3986, 5932, 1665, 83, 53, NA, 72542,  1
636, 649.9, 943, 2907, 8925, 1006, 2805, 4909, 6017, 2374, 96, 48, NA, 29886,  1
637, 651.0, 3740, 24079, 2091, 2428, 3227, 3877, 3538, 1496, 90, 40, NA, 44476,  1
638, 652.0, 6120, 5429, 1314, 2570, 9888, 9927, 4212, 2124, 96, 30, NA, 41584,  1
639, 653.0, 10362, 6801, 6551, 1494, 4285, 3741, 2346, 2209, 100, 34, NA, 37789,  1
640, 653.9, 8861, 8058, 153, 4453, 5596, 3383, 2409, 2435, 97, 20, NA, 35348,  1
641, 654.9, 23930, 14678, 6291, 6858, 3345, 5415, 6558, 4485, 100, 35, NA, 71560,  1
642, 656.0, 12803, 7298, 1717, 8637, 3086, 2491, 3157, 1600, 84, 51, NA, 40789,  1
643, 656.9, 6241, 4715, 3609, 6368, 3790, 4045, 926, 2433, 84, 56, NA, 32127,  1
644, 657.9, 5572, 11962, 2171, 3317, 1295, 5489, 3721, 1477, 84, 56, NA, 35004,  1
645, 658.9, 4381, 10851, 3735, 6329, 3326, 3618, 5886, 1655, 84, 56, NA, 39781,  1
646, 660.0, 13136, 39381, 19116, 6101, 9565, 6501, 2566, 1758, 81, 50, NA, 98124,  1
647, 661.0, 13496, 11716, 2947, 22504, 4783, 8140, 3091, 3210, 80, 53, NA, 69887,  1
648, 662.0, 252405, 108445, 4449, 2701, 2453, 4789, 3829, 2515, 63, 38, NA, 381586,  1
649, 662.9, 4007, 28260, 2550, 6700, 2397, 5158, 1915, 3414, 61, 30, NA, 54401,  1
650, 663.9, 210288, 38489, 11956, 11784, 6579, 7762, 6848, 1948, 63, 34, NA, 295654,  1
651, 665.0, 18926, 10399, 7719, 3479, 3862, 5334, 4956, 3020, 64, 26, NA, 57695,  1
652, 666.0, 17593, 9479, 5857, 3185, 4062, 5065, 4706, 2185, 80, 48, NA, 52132,  1
653, 667.0, 12775, 19268, 3338, 9212, 2763, 3545, 1423, 2987, 78, 54, NA, 55311,  1
654, 667.9, 18996, 8379, 5066, 3569, 1025, 4706, 3562, 3411, 84, 57, NA, 48714,  1
655, 668.9, 19580, 16661, 4821, 3347, 10744, 7757, 4461, 7878, 87, 50, NA, 75249,  1
656, 669.9, 24161, 4335, 828, 10220, 9690, 5921, 3737, 2195, 88, 51, NA, 61087,  1
657, 670.9, 19905, 28310, 9789, 15303, 3877, 6023, 3130, 5454, 88, 53, NA, 91791,  1
658, 671.9, 382811, 54459, 20775, 3754, 3727, 5846, 2722, 3074, 78, 47, NA, 477168,  1
659, 672.9, 72058, 13796, 846, 3176, 2468, 826, 738, 1252, 61, 47, NA, 95160,  1
660, 674.0, 6407, 11159, 2178, 2409, 2564, 4551, 1779, 1399, 60, 38, NA, 32446,  1
661, 674.9, 17966, 58396, 43875, 10545, 6332, 9443, 2675, 2482, 57, 40, NA, 151714,  1
662, 675.9, 27481, 16268, 4102, 9107, 5475, 7253, 7131, 2481, 67, 41, NA, 79298,  1
663, 676.9, 10019, 21442, 6570, 3013, 1064, 4013, 3834, 2517, 77, 48, NA, 52472,  1
664, 678.0, 12991, 8250, 8468, 7417, 3093, 7806, 4895, 4462, 80, 60, NA, 57382,  1
665, 678.9, 6967, 17325, 8602, 4437, 8122, 3331, 4285, 2557, 81, 54, NA, 55626,  1
666, 679.9, 25368, 15305, 4990, 3249, 4091, 4145, 2742, 2426, 80, 53, NA, 62316,  1
667, 681.0, 53617, 40094, 741, 5476, 4784, 15008, 3696, 4527, 87, 40, NA, 127943,  1
668, 681.9, 4928, 10395, 11385, 5938, 9465, 2792, 2293, 2425, 77, 40, NA, 49621,  1
669, 682.9, 9894, 5686, 6444, 2773, 5849, 3502, 2885, 2243, 81, 43, NA, 39276,  1
670, 683.9, 11700, 5144, 19232, 1189, 4212, 6534, 2977, 1613, 84, 56, NA, 52601,  1
671, 685.0, 11091, 4583, 5182, 2938, 2037, 5975, 2728, 2375, 87, 75, NA, 36909,  1
672, 685.9, 19332, 9531, 4004, 3004, 3742, 5132, 2999, 2657, 94, 66, NA, 50401,  1
673, 686.9, 71069, 35071, 14653, 4162, 11062, 2795, 2649, 1304, 81, 63, NA, 142765,  1
674, 687.9, 36049, 28235, 1063, 1503, 1560, 1249, 707, 614, 64, 35, NA, 70980,  1
675, 688.9, 28601, 10622, 5774, 4479, 8350, 3824, 4170, 1775, 56, 30, NA, 67595,  1
676, 689.9, 50793, 19762, 2234, 1882, 992, 551, 1647, 585, 37, 24, NA, 78446,  1
677, 690.9, 21192, 25394, 2810, 1493, 3235, 3693, 2005, 2570, 44, 13, NA, 62392,  1
678, 692.0, 9923, 34670, 10026, 5189, 5601, 3100, 4720, 4675, 50, 27, NA, 77904,  1
679, 692.9, 6378, 13424, 214, 625, 6274, 3059, 2203, 2504, 51, 7, NA, 34681,  1
680, 693.9, 131591, 45878, 17222, 10782, 10263, 4618, 2377, 4585, 57, 17, NA, 227316,  1
681, 694.9, 6981, 10321, 2680, 5095, 4466, 8155, 2919, 1353, 67, 29, NA, 41970,  1
682, 696.0, 2863, 6591, 1232, 1806, 11322, 3564, 2490, 2234, 83, 24, NA, 32102,  1
683, 697.0, 6724, 12676, 2248, 2538, 4288, 5981, 4191, 1575, 87, 41, NA, 40221,  1
684, 697.9, 2558, 10984, 2729, 1303, 2099, 4902, 2304, 2888, 100, 35, NA, 29767,  1
685, 698.9, 44263, 38184, 3077, 603, 1313, 597, 848, 700, 70, 21, NA, 89585,  1
686, 699.9, 37532, 7151, 286, 624, 673, 2572, 1565, 952, 70, 17, NA, 51355,  1
687, 700.9, 8125, 22633, 6922, 13225, 10459, 6547, 4609, 3397, 64, 26, NA, 75917,  1
688, 701.9, 4922, 40806, 9501, 7940, 1742, 3285, 4116, 4838, 50, 30, NA, 77150,  1
689, 703.0, 40417, 4243, 7293, 6655, 7167, 6822, 5789, 3750, 77, 51, NA, 82136,  1
690, 703.9, 68849, 7181, 402, 490, 1136, 3122, 1947, 260, 78, 50, NA, 83387,  1
691, 704.9, 5655, 12068, 1308, 4576, 2494, 4197, 2890, 2447, 81, 44, NA, 35635,  1
692, 706.0, 6267, 16318, 3754, 4340, 1910, 3653, 3943, 1761, 91, 44, NA, 41946,  1
693, 706.9, 10241, 33274, 19801, 2940, 4389, 4656, 2115, 2951, 80, 41, NA, 80367,  1
694, 707.9, 10621, 6619, 3119, 1910, 7287, 5182, 4062, 2791, 81, 53, NA, 41591,  1
695, 708.9, 23340, 15620, 19274, 13237, 9109, 8316, 4847, 2144, 78, 63, NA, 95887,  1
696, 710.0, 39681, 47084, 3525, 3830, 5064, 7079, 2606, 3916, 77, 53, NA, 112785,  1
697, 710.9, 52686, 45623, 3675, 6799, 9319, 12934, 2251, 1512, 84, 40, NA, 134799,  1
698, 711.9, 207370, 7827, 3086, 1315, 1086, 1483, 993, 614, 74, 44, NA, 223774,  1
699, 713.0, 9076, 8043, 13402, 2581, 4831, 5017, 2573, 1558, 75, 44, NA, 47081,  1
700, 713.9, 72904, 11530, 1268, 2109, 1075, 1167, 433, 590, 70, 51, NA, 91076,  1
701, 714.9, 53890, 23630, 3850, 2339, 1346, 793, 1221, 561, 53, 56, NA, 87630,  1
702, 716.0, 162696, 19133, 12671, 15164, 9113, 9246, 3592, 2546, 57, 61, NA, 234161,  1
703, 717.0, 40002, 3784, 6260, 3661, 2790, 5305, 4179, 1542, 63, 61, NA, 67523,  1
704, 717.9, 152890, 76259, 22378, 3592, 8757, 8947, 5327, 4125, 63, 61, NA, 282275,  1
705, 718.9, 55002, 17464, 8372, 9130, 17134, 6164, 4709, 7583, 78, 67, NA, 125558,  1
706, 719.9, 56311, 8705, 4739, 768, 1441, 3008, 935, 761, 78, 63, NA, 76668,  1
707, 721.0, 4785, 3809, 831, 2997, 7724, 4409, 6934, 1750, 81, 50, NA, 33239,  1
708, 721.9, 2253, 13438, 7131, 2323, 4689, 5544, 7139, 3456, 90, 54, NA, 45973,  1
709, 722.9, 13654, 19794, 18857, 12957, 6111, 4647, 3611, 5241, 84, 63, NA, 84872,  1
710, 723.9, 41706, 165914, 19500, 2368, 4255, 5526, 4592, 3011, 67, 51, NA, 246872,  1
711, 724.9, 317822, 22386, 18984, 6141, 9749, 8954, 1988, 848, 60, 60, NA, 386872,  1
712, 725.9, 907821, 185567, 35109, 10767, 10036, 3678, 3287, 1274, 38, 54, NA, 1157539,  1
713, 726.9, 80228, 10799, 11947, 3796, 1849, 1948, 689, 196, 37, 54, NA, 111452,  1
714, 728.0, 107641, 91376, 16616, 3071, 1746, 1743, 2184, 863, 30, 60, NA, 225240,  1
715, 729.0, 21883, 14533, 4418, 3956, 4077, 6490, 4109, 2008, 35, 54, NA, 61474,  1
716, 729.9, 81166, 29170, 12085, 10557, 2630, 11382, 7498, 3151, 56, 63, NA, 157639,  1
717, 730.9, 250645, 47666, 63340, 2217, 22462, 12297, 8739, 8100, 60, 60, NA, 415466,  1
718, 731.9, 1460217, 52385, 8586, 10967, 4530, 3191, 2251, 1172, 67, 64, NA, 1543299,  1
719, 732.9, 1609733, 97672, 25475, 21735, 19279, 5609, 802, 1043, 51, 64, NA, 1781348,  1
720, 733.9, 1249775, 227860, 20571, 28814, 8216, 10530, 4343, 3454, 37, 54, NA, 1553563,  1
721, 735.0, 22893, 60591, 5799, 2991, 3411, 3613, 3562, 4793, 29, 37, NA, 107653,  1
722, 735.9, 185524, 10252, 1575, 2571, 924, 1715, 1935, 743, 38, 38, NA, 205239,  1
723, 736.9, 109160, 4326, 5726, 9293, 10527, 4586, 4286, 2584, 53, 44, NA, 150488,  1
724, 737.9, 21271, 43113, 6611, 18705, 17187, 2481, 4360, 4476, 51, 51, NA, 118204,  1
725, 739.0, 32439, 19916, 7324, 5290, 8699, 6207, 4312, 2647, 63, 61, NA, 86834,  1
726, 739.9, 13864, 6649, 2069, 4273, 4684, 5456, 3052, 2222, 74, 61, NA, 42269,  1
727, 740.9, 3291, 13960, 1936, 2770, 5363, 4723, 7277, 2704, 74, 48, NA, 42024,  1
728, 742.0, 15227, 8876, 10999, 1785, 4124, 8427, 1913, 1597, 93, 53, NA, 52948,  1
729, 742.9, 4073, 19015, 13195, 1178, 1518, 7844, 5251, 1931, 94, 56, NA, 54005,  1
730, 743.9, 24225, 7170, 3704, 5993, 2559, 6711, 1403, 2087, 94, 61, NA, 53852,  1
731, 744.9, 3225, 9756, 8514, 6236, 5985, 2868, 2852, 3064, 88, 74, NA, 42500,  1
732, 746.0, 243691, 158034, 8810, 12904, 4480, 4873, 2433, 1336, 66, 57, NA, 436561,  1
733, 746.9, 18642, 23282, 5722, 1858, 4022, 3659, 5013, 6227, 61, 50, NA, 68425,  1
734, 747.9, 60037, 18052, 5192, 1497, 4354, 1617, 1171, 486, 47, 44, NA, 92406,  1
735, 748.9, 75260, 78587, 23099, 4265, 3617, 5445, 2343, 2055, 40, 37, NA, 194671,  1
736, 749.9, 697736, 119101, 20075, 9711, 9082, 8229, 2208, 1643, 47, 41, NA, 867785,  1
737, 750.9, 9065, 7679, 339, 3301, 1779, 3224, 1814, 1037, 53, 43, NA, 28238,  1
738, 751.9, 8434, 6575, 1035, 4935, 1748, 7946, 4152, 2112, 70, 44, NA, 36937,  1
739, 753.0, 45678, 39180, 5949, 1413, 3059, 897, 764, 559, 64, 40, NA, 97499,  1
740, 754.0, 4265, 7299, 7572, 3848, 3334, 5176, 2926, 1513, 77, 51, NA, 35933,  1
741, 754.9, 100260, 23146, 3466, 1568, 1544, 2503, 1011, 534, 67, 47, NA, 134032,  1
742, 755.9, 20425, 28496, 12943, 1311, 7577, 5343, 3619, 2849, 54, 44, NA, 82563,  1
743, 756.9, 15090, 21692, 18523, 19461, 3425, 7666, 1801, 3147, 69, 63, NA, 90805,  1
744, 757.9, 5502, 10340, 4218, 3201, 3336, 6210, 3806, 4373, 70, 56, NA, 40986,  1
745, 758.9, 14691, 21952, 4375, 5302, 6129, 6285, 2681, 2750, 78, 61, NA, 64165,  1
746, 759.9, 19416, 8029, 2271, 2566, 6900, 7704, 3094, 2842, 90, 56, NA, 52822,  1
747, 760.9, 72172, 19511, 5095, 1305, 1511, 1425, 775, 796, 84, 44, NA, 102590,  1
748, 761.9, 71983, 13733, 7772, 1966, 1921, 1354, 804, 495, 69, 48, NA, 100028,  1
749, 762.9, 17398, 16508, 19350, 7022, 5040, 6522, 7414, 1323, 67, 60, NA, 80577,  1
750, 764.0, 4585, 25542, 1387, 2539, 3629, 4605, 940, 1280, 56, 53, NA, 44507,  1
751, 764.9, 8787, 11576, 1121, 12944, 1594, 3947, 2446, 3119, 64, 63, NA, 45534,  1
752, 765.9, 3802, 9747, 4182, 2563, 899, 1878, 1772, 1802, 67, 63, NA, 26645,  1
753, 766.9, 378657, 31974, 23022, 5280, 4334, 3832, 682, 669, 61, 60, NA, 448450,  1
