obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
249, 267.9, 153823, 54756, 20189, 7807, 7246, 3411, 5287, 2325, 66, 56, NA, 254844,  X
250, 269.1, 84836, 79857, 11435, 24301, 6153, 9804, 12493, 6429, 56, 48, NA, 235308,  X
251, 270.0, 14426, 139477, 36990, 30651, 8091, 28683, 33092, 6429, 48, 47, NA, 297839,  X
252, 270.9, 317906, 12537, 4375, 2690, 1870, 5283, 1928, 2361, 53, 50, NA, 348950,  X
253, 272.0, 67554, 14882, 4809, 1776, 1663, 2007, 2142, 597, 61, 47, NA, 95430,  X
254, 272.9, 99589, 50690, 6851, 949, 740, 2590, 2307, 641, 56, 37, NA, 164357,  X
255, 273.9, 122082, 51171, 3687, 24582, 4507, 11170, 6849, 5405, 54, 37, NA, 229453,  X
256, 274.9, 11060, 7815, 3231, 4747, 6264, 4212, 1312, 1217, 54, 38, NA, 39858,  X
257, 275.9, 138755, 60171, 18565, 6151, 11010, 9117, 5110, 7050, 56, 38, NA, 255929,  X
258, 276.9, 34740, 36670, 50171, 5410, 17069, 11636, 10723, 6914, 66, 56, NA, 173333,  X
259, 277.9, 11998, 3638, 17322, 6331, 10075, 7394, 7237, 6979, 74, 67, NA, 70974,  X
260, 278.9, 30941, 18146, 6704, 10086, 8095, 8853, 5760, 4919, 70, 67, NA, 93504,  X
261, 279.9, 468884, 53989, 14440, 7801, 15505, 7831, 7305, 10808, 70, 66, NA, 586563,  X
262, 281.0, 263331, 81453, 19991, 39033, 23478, 19920, 4512, 10695, 74, 60, NA, 462413,  X
263, 281.9, 365370, 24785, 21773, 12467, 4611, 19916, 10147, 5667, 75, 56, NA, 464736,  X
264, 282.9, 18116, 13009, 20464, 6496, 4437, 13242, 6771, 5365, 77, 61, NA, 87900,  X
265, 283.9, 29595, 64885, 7359, 21652, 13156, 5786, 5975, 9356, 70, 64, NA, 157764,  X
266, 285.0, 99935, 32034, 45370, 24405, 29183, 9363, 6372, 2971, 67, 74, NA, 249633,  X
267, 286.0, 159868, 25910, 8893, 4394, 4486, 2669, 2308, 1029, 53, 64, NA, 209557,  X
268, 288.0, 6494, 22105, 2263, 16328, 4315, 14473, 7301, 5149, 54, 57, NA, 78428,  X
269, 289.0, 85446, 31326, 981, 1735, 2848, 3327, 2054, 1381, 63, 30, NA, 129098,  X
270, 289.9, 93185, 38538, 6111, 12014, 4250, 12284, 6833, 3715, 75, 30, NA, 176930,  X
271, 290.9, 244311, 33792, 3604, 12408, 8623, 16803, 6216, 10866, 74, 24, NA, 336623,  X
272, 291.9, 3228, 5493, 11417, 13887, 6226, 5634, 2558, 7792, 75, 38, NA, 56235,  X
273, 292.9, 5736, 21348, 9991, 5506, 7452, 13178, 3483, 3776, 88, 56, NA, 70470,  X
274, 294.0, 92935, 16591, 12855, 9524, 9188, 7086, 10082, 2978, 87, 63, NA, 161239,  X
275, 294.9, 4181, 16922, 17854, 2906, 7120, 10798, 20093, 5370, 83, 70, NA, 85244,  X
276, 295.9, 459632, 24965, 13295, 7087, 8963, 13252, 9271, 9650, 88, 57, NA, 546115,  X
277, 296.9, 6180, 3615, 7606, 3992, 4197, 5263, 2856, 3918, 88, 66, NA, 37627,  X
278, 297.9, 111436, 103916, 15572, 4107, 3622, 8540, 5975, 2786, 80, 53, NA, 255954,  X
279, 298.9, 23145, 12929, 18322, 6645, 13740, 8177, 4945, 2432, 77, 56, NA, 90335,  X
280, 299.9, 5828, 16078, 11619, 2418, 7285, 4785, 3177, 3396, 70, 57, NA, 54586,  X
281, 300.9, 3177, 9498, 9324, 5584, 2640, 13680, 8180, 5220, 77, 53, NA, 57303,  X
282, 301.9, 22789, 40796, 9698, 6853, 5795, 8147, 3044, 5362, 83, 60, NA, 102484,  X
283, 302.9, 180903, 4414, 4330, 366, 3673, 2258, 884, 1213, 84, 54, NA, 198041,  X
284, 303.9, 5903, 4318, 16159, 2080, 3988, 5330, 1841, 4570, 88, 64, NA, 44189,  X
285, 304.9, 12181, 2452, 7840, 2151, 6660, 6271, 3772, 3329, 87, 64, NA, 44656,  X
286, 305.9, 29776, 85095, 28066, 12708, 13558, 8160, 10824, 6231, 78, 66, NA, 194418,  X
287, 306.9, 36615, 12379, 5428, 7898, 2619, 6120, 11208, 7052, 78, 69, NA, 89319,  X
288, 307.9, 47864, 8923, 4751, 4377, 3637, 7176, 5905, 3064, 83, 60, NA, 85697,  X
289, 308.9, 12875, 4177, 7254, 2862, 6459, 9019, 3680, 5563, 87, 57, NA, 51889,  X
290, 309.9, 9638, 16532, 6111, 1690, 12281, 9138, 10568, 2279, 100, 51, NA, 68237,  X
291, 310.9, 63903, 29866, 8097, 5001, 5271, 8657, 4283, 4276, 100, 43, NA, 129354,  X
292, 311.9, 19576, 12522, 10530, 4496, 5038, 4671, 9680, 1105, 94, 48, NA, 67618,  X
293, 312.9, 13652, 6800, 13399, 2358, 7413, 7972, 2790, 3291, 90, 53, NA, 57675,  X
294, 313.9, 16268, 8541, 8495, 5808, 1587, 5733, 2694, 2885, 84, 67, NA, 52011,  X
295, 314.9, 14549, 14015, 10190, 4828, 4210, 6071, 4181, 2596, 83, 77, NA, 60640,  X
296, 315.9, 9934, 10975, 11968, 4123, 2490, 14711, 3379, 4503, 94, 74, NA, 62083,  X
297, 317.0, 182003, 51098, 17127, 5488, 5515, 7455, 2738, 3542, 83, 64, NA, 274966,  X
298, 317.9, 6364, 6337, 9332, 3996, 1471, 7279, 4852, 5191, 88, 66, NA, 44822,  X
299, 318.9, 25382, 9054, 6213, 6230, 4603, 10026, 8619, 3390, 96, 64, NA, 73517,  X
300, 319.9, 188071, 60876, 5261, 3773, 4175, 4920, 7544, 3478, 75, 48, NA, 278098,  X
301, 320.9, 512342, 13861, 2864, 3723, 4544, 6734, 3070, 900, 88, 44, NA, 548038,  X
302, 321.9, 314389, 28787, 26444, 69767, 18393, 14755, 11713, 11642, 75, 50, NA, 495890,  X
303, 322.9, 20471, 29605, 50078, 8869, 9716, 3637, 1940, 3068, 51, 60, NA, 127384,  X
304, 323.9, 12032, 20695, 3424, 15855, 21899, 7934, 8417, 9121, 63, 70, NA, 99377,  X
305, 324.9, 3958, 15189, 27467, 4732, 7938, 11121, 5146, 5549, 57, 84, NA, 81100,  X
306, 326.0, 275895, 96434, 89776, 9272, 10962, 8536, 9962, 2633, 50, 80, NA, 503470,  X
307, 326.9, 5199, 24420, 1367, 4281, 6667, 7711, 5763, 3703, 67, 56, NA, 59111,  X
308, 327.9, 46055, 20269, 13234, 14050, 9688, 6133, 4039, 4250, 63, 63, NA, 117718,  X
309, 328.9, 3478, 11691, 16942, 3392, 7360, 2927, 2335, 3755, 53, 63, NA, 51880,  X
310, 329.9, 17551, 15936, 25414, 3216, 7195, 7036, 1844, 3193, 66, 63, NA, 81385,  X
311, 330.9, 783786, 260769, 31129, 20377, 7130, 13568, 16496, 9087, 48, 64, NA, 1142342,  X
312, 331.9, 147257, 46786, 23287, 11703, 1912, 14141, 11024, 5607, 51, 61, NA, 261717,  X
313, 332.9, 36918, 73875, 7419, 12739, 10024, 5075, 3835, 6111, 47, 47, NA, 155996,  X
314, 333.9, 127989, 13204, 1031, 678, 1849, 920, 289, 261, 37, 24, NA, 146221,  X
315, 334.9, 2359, 22108, 51262, 11243, 10290, 2721, 2557, 3468, 34, 50, NA, 106008,  X
316, 335.9, 11887, 5786, 22545, 7325, 5339, 7334, 4341, 4802, 35, 60, NA, 69359,  X
317, 336.9, 457995, 91178, 43883, 13902, 23425, 12276, 13014, 8328, 38, 67, NA, 664001,  X
318, 337.9, 28694, 5113, 12530, 7004, 5644, 5799, 5697, 4816, 50, 91, NA, 75297,  X
319, 339.0, 161956, 96360, 17960, 7802, 6698, 6322, 4242, 2675, 56, 69, NA, 304015,  X
320, 339.9, 22392, 7608, 2733, 9180, 8690, 8896, 3997, 2488, 63, 57, NA, 65984,  X
321, 341.0, 22757, 23500, 25869, 1847, 8898, 4260, 2570, 2120, 64, 63, NA, 91821,  X
322, 341.9, 48288, 20166, 19108, 29835, 5650, 10048, 8411, 4007, 60, 64, NA, 145513,  X
323, 342.9, 18312, 21880, 23721, 767, 8721, 3914, 3528, 2496, 64, 77, NA, 83339,  X
324, 343.9, 96976, 50145, 50005, 13893, 6234, 8957, 6804, 6397, 48, 83, NA, 239411,  X
325, 344.9, 1537177, 69614, 18028, 6684, 15835, 8772, 9718, 1899, 50, 74, NA, 1667727,  X
326, 345.9, 8075, 12461, 8570, 194, 4561, 3074, 1660, 1096, 50, 61, NA, 39691,  X
327, 346.9, 13601, 7436, 22261, 4581, 6938, 10677, 3306, 3783, 63, 67, NA, 72583,  X
328, 347.9, 18028, 6893, 11584, 5486, 7185, 7490, 1417, 2766, 77, 66, NA, 60849,  X
329, 348.9, 80443, 36472, 1802, 2095, 1583, 1721, 990, 629, 67, 56, NA, 125735,  X
330, 349.9, 20459, 9183, 24092, 8055, 12745, 5251, 2101, 1667, 66, 66, NA, 83553,  X
331, 350.9, 18996, 14401, 18592, 4935, 5107, 2910, 4753, 3004, 53, 66, NA, 72698,  X
332, 351.9, 739812, 36035, 10182, 7589, 2370, 5502, 7096, 1947, 41, 57, NA, 810533,  X
333, 352.9, 14910, 23896, 5947, 7089, 2675, 6915, 4704, 3508, 54, 70, NA, 69644,  X
334, 353.9, 12969, 34761, 16380, 9495, 7239, 10498, 7854, 4725, 57, 61, NA, 103921,  X
335, 354.9, 8273, 3108, 23593, 13659, 7886, 8832, 3018, 3105, 69, 67, NA, 71474,  X
336, 356.0, 93348, 15730, 18233, 18631, 19955, 17362, 14430, 12264, 81, 75, NA, 209953,  X
337, 356.9, 82900, 101218, 19550, 10708, 8667, 7342, 8468, 2233, 69, 70, NA, 241086,  X
338, 357.9, 987786, 439971, 20647, 37626, 11818, 18356, 8852, 8586, 53, 56, NA, 1533642,  X
339, 358.9, 678512, 260515, 24496, 23094, 22983, 14065, 8354, 10348, 38, 29, NA, 1042367,  X
340, 359.9, 93712, 41047, 12814, 12048, 21959, 13128, 10510, 4395, 29, 20, NA, 209613,  X
341, 360.9, 16171, 17858, 45824, 7486, 16119, 9917, 5853, 9744, 40, 38, NA, 128972,  X
342, 361.9, 135650, 75947, 9112, 16172, 7560, 13313, 12601, 3994, 53, 47, NA, 274349,  X
343, 362.9, 52251, 34516, 2606, 4991, 14572, 15406, 2018, 2674, 75, 43, NA, 129034,  X
344, 363.9, 12502, 8131, 13244, 3735, 9982, 9653, 6460, 2748, 83, 50, NA, 66455,  X
345, 364.9, 22763, 15339, 1127, 16085, 8806, 7005, 2973, 1222, 88, 41, NA, 75320,  X
346, 365.9, 13378, 9078, 14524, 5404, 9888, 5468, 5332, 1292, 90, 53, NA, 64364,  X
347, 366.9, 61532, 13886, 5368, 1143, 2174, 1610, 1047, 968, 75, 64, NA, 87728,  X
348, 367.9, 5397, 26418, 4483, 4692, 17849, 4506, 3988, 4031, 63, 51, NA, 71364,  X
349, 368.9, 18016, 14829, 25628, 6923, 5924, 17964, 5393, 4952, 69, 56, NA, 99629,  X
350, 369.9, 104448, 8895, 3646, 1685, 4052, 1966, 1411, 675, 67, 47, NA, 126778,  X
351, 370.9, 97071, 24896, 397, 1982, 3249, 2099, 960, 2122, 67, 30, NA, 132776,  X
352, 371.9, 92782, 32782, 2431, 23441, 5051, 6601, 5741, 2982, 66, 43, NA, 171811,  X
353, 372.9, 12827, 30140, 6709, 15116, 7875, 4817, 6456, 2228, 51, 38, NA, 86168,  X
354, 373.9, 6946, 14387, 13643, 14550, 4571, 8163, 2092, 1743, 54, 48, NA, 66095,  X
355, 374.9, 1732913, 334221, 135319, 15801, 41584, 41608, 11523, 9780, 54, 64, NA, 2322749,  X
356, 375.9, 477058, 212604, 26047, 7031, 16866, 8683, 3151, 4123, 44, 51, NA, 755563,  X
357, 376.9, 1277384, 52600, 30171, 16116, 8925, 4172, 4247, 1990, 37, 54, NA, 1395605,  X
358, 377.9, 8772, 8654, 5735, 2062, 10571, 9694, 3383, 3686, 48, 41, NA, 52557,  X
359, 378.9, 27692, 43293, 1375, 2952, 9858, 9860, 10283, 10330, 56, 23, NA, 115643,  X
360, 379.9, 9428, 19418, 16401, 7517, 4777, 7613, 5561, 3955, 70, 38, NA, 74670,  X
361, 380.9, 201697, 80243, 7421, 9959, 8658, 7141, 8883, 4138, 77, 26, NA, 328140,  X
362, 381.9, 883076, 472159, 31313, 27871, 10573, 26777, 12224, 6238, 53, 16, NA, 1470231,  X
363, 382.9, 205061, 25601, 34495, 17288, 8544, 5030, 10393, 5222, 40, 48, NA, 311634,  X
364, 383.9, 284162, 61423, 27519, 10373, 5954, 4749, 4725, 3836, 27, 44, NA, 402741,  X
365, 384.9, 1062263, 358529, 60095, 15897, 14691, 19676, 18484, 5605, 23, 44, NA, 1555240,  X
366, 385.9, 41019, 67348, 9608, 3759, 25802, 21843, 3050, 10850, 40, 44, NA, 183279,  X
367, 386.9, 612761, 120960, 2037, 4662, 20009, 5174, 2020, 2376, 37, 11, NA, 769999,  X
368, 387.9, 1350142, 14050, 19952, 7435, 8807, 4448, 6102, 3339, 43, 20, NA, 1414275,  X
369, 388.9, 10743, 24844, 12018, 7259, 7139, 6643, 12203, 7394, 56, 29, NA, 88243,  X
370, 389.9, 12326, 9497, 8902, 1046, 9047, 7756, 9720, 4505, 60, 43, NA, 62799,  X
371, 390.9, 477715, 18297, 4235, 4816, 8731, 8659, 13530, 5630, 81, 60, NA, 541613,  X
372, 391.9, 13111, 15461, 4460, 5491, 11187, 8877, 7449, 10034, 93, 47, NA, 76070,  X
373, 392.9, 9747, 13646, 26538, 6800, 2698, 4500, 9185, 4421, 88, 60, NA, 77535,  X
374, 393.9, 11999, 18118, 20734, 11012, 15463, 11163, 4028, 4085, 81, 66, NA, 96602,  X
375, 395.0, 184547, 123847, 25441, 5707, 7490, 5613, 4547, 3688, 60, 66, NA, 360880,  X
376, 395.9, 16781, 15409, 3832, 7052, 10267, 11204, 5987, 1460, 61, 66, NA, 71992,  X
377, 396.9, 13660, 13594, 16374, 18971, 7320, 3466, 2395, 465, 57, 64, NA, 76245,  X
378, 397.9, 13945, 6768, 42585, 3153, 11418, 8336, 4048, 1870, 56, 74, NA, 92123,  X
379, 398.9, 17104, 5958, 4686, 6095, 4554, 4500, 4426, 1679, 77, 84, NA, 49002,  X
380, 399.9, 11364, 20703, 13728, 10498, 3985, 2190, 2883, 1339, 54, 96, NA, 66690,  X
381, 400.9, 18791, 11447, 18637, 10914, 3449, 6663, 5433, 2597, 63, 96, NA, 77931,  X
382, 401.9, 122001, 16263, 3192, 1331, 1335, 1116, 306, 487, 51, 75, NA, 146031,  X
383, 402.9, 23805, 7643, 2087, 2193, 8936, 2868, 2563, 2223, 51, 63, NA, 52318,  X
384, 403.9, 10008, 20363, 18076, 2380, 6454, 3508, 2365, 3138, 56, 60, NA, 66292,  X
385, 404.9, 100012, 131629, 13985, 9491, 17881, 7774, 1970, 2038, 44, 37, NA, 284780,  X
386, 405.9, 12213, 6521, 35700, 2757, 4907, 4532, 5745, 3364, 51, 61, NA, 75739,  X
387, 406.9, 54964, 8810, 9361, 11721, 8657, 2618, 4140, 4223, 41, 78, NA, 104494,  X
388, 407.9, 46924, 12787, 26059, 11408, 5448, 4719, 1578, 2909, 43, 88, NA, 111832,  X
389, 408.9, 66515, 14581, 4047, 2067, 3338, 777, 1286, 669, 40, 94, NA, 93280,  X
390, 410.0, 11344, 8379, 5940, 9845, 5547, 2962, 2450, 2095, 41, 84, NA, 48562,  X
391, 410.9, 3913, 16313, 1982, 24495, 5447, 5896, 3674, 2230, 44, 83, NA, 63950,  X
392, 411.9, 9270, 8670, 3412, 17008, 4053, 6994, 2248, 1735, 53, 77, NA, 53390,  X
393, 412.9, 17819, 12347, 27490, 5177, 9176, 3873, 3463, 1718, 63, 93, NA, 81063,  X
394, 413.9, 6750, 7367, 793, 4709, 3915, 4479, 6037, 3308, 74, 81, NA, 37358,  X
395, 414.9, 6372, 1478, 13945, 1600, 3135, 2079, 5441, 4357, 74, 91, NA, 38407,  X
396, 415.9, 19649, 19379, 24175, 6679, 5452, 4962, 3619, 3395, 64, 93, NA, 87310,  X
397, 416.9, 23069, 13513, 10446, 14440, 9321, 2322, 5493, 1470, 60, 90, NA, 80074,  X
398, 417.9, 150068, 21874, 9258, 4359, 835, 1493, 1438, 513, 38, 96, NA, 189838,  X
399, 418.9, 32292, 25056, 29363, 18174, 15875, 9572, 6094, 6514, 40, 87, NA, 142940,  X
400, 419.9, 10958, 16698, 22266, 11926, 4008, 13228, 11269, 3787, 48, 87, NA, 94140,  X
401, 420.9, 373381, 93009, 19270, 17037, 10428, 12457, 8943, 3424, 53, 74, NA, 537949,  X
402, 421.9, 35880, 21001, 13635, 16779, 18528, 6670, 7583, 6425, 64, 74, NA, 126501,  X
403, 422.9, 85767, 37172, 19070, 20791, 12099, 7166, 4259, 3938, 60, 70, NA, 190262,  X
404, 423.9, 28172, 37258, 17034, 2604, 5326, 8525, 10344, 3931, 56, 61, NA, 113194,  X
405, 424.9, 49208, 47604, 13185, 3494, 3947, 1788, 2689, 1950, 43, 61, NA, 123865,  X
406, 425.9, 7802, 10247, 12489, 7114, 16316, 7819, 2719, 9000, 50, 60, NA, 73506,  X
407, 426.9, 25223, 7356, 11509, 23179, 5453, 6490, 10731, 2063, 54, 69, NA, 92004,  X
408, 427.9, 87306, 53791, 40178, 11829, 3210, 6440, 5958, 4074, 47, 77, NA, 212786,  X
409, 428.9, 23382, 36606, 41861, 10188, 14697, 21241, 20377, 10306, 67, 84, NA, 178658,  X
410, 429.9, 1011900, 38938, 6995, 12981, 20384, 16310, 25067, 28262, 67, 78, NA, 1160837,  X
411, 430.9, 55348, 19715, 9225, 2182, 4308, 2393, 2904, 2543, 61, 63, NA, 98618,  X
412, 431.9, 44614, 30784, 38102, 11056, 6650, 19743, 4918, 4657, 75, 64, NA, 160524,  X
413, 432.9, 111441, 31759, 3471, 3255, 5935, 2950, 1774, 2454, 63, 50, NA, 163039,  X
414, 433.9, 15290, 4159, 14510, 7486, 5132, 5887, 4203, 4235, 61, 67, NA, 60902,  X
415, 434.9, 6121, 15285, 18471, 3026, 1907, 2953, 4441, 3911, 61, 77, NA, 56115,  X
416, 435.9, 54603, 18166, 27924, 5636, 8288, 8665, 4763, 6419, 57, 78, NA, 134464,  X
417, 436.9, 143901, 54155, 26705, 11103, 15524, 16528, 6387, 7190, 67, 88, NA, 281493,  X
418, 437.9, 12747, 15215, 12401, 11422, 10073, 12994, 9582, 4354, 70, 80, NA, 88788,  X
419, 438.9, 146450, 43049, 6305, 1836, 10275, 5673, 5948, 2406, 75, 57, NA, 221942,  X
420, 439.9, 33775, 3387, 18033, 13216, 6174, 4142, 3333, 3233, 70, 66, NA, 85293,  X
421, 440.9, 12120, 1522, 8332, 3270, 6109, 9304, 11527, 3057, 87, 69, NA, 55241,  X
422, 441.9, 2168, 16207, 13807, 15649, 4864, 5436, 1972, 6698, 77, 78, NA, 66801,  X
423, 442.9, 32325, 33558, 6139, 10556, 5028, 9682, 7838, 5348, 81, 88, NA, 110474,  X
424, 443.9, 44194, 27643, 6238, 4179, 7532, 6708, 2654, 3932, 84, 64, NA, 103080,  X
425, 444.9, 25459, 25803, 4263, 3197, 7274, 6221, 4544, 1504, 69, 51, NA, 78265,  X
426, 445.9, 5668, 8918, 3001, 4403, 4882, 5122, 7055, 1835, 80, 40, NA, 40884,  X
427, 446.9, 13250, 10144, 2371, 3853, 7742, 4319, 4932, 2984, 83, 38, NA, 49595,  X
428, 448.0, 10973, 34054, 33862, 1702, 10136, 8530, 2917, 2379, 80, 48, NA, 104553,  X
429, 449.0, 32778, 3609, 12848, 14540, 6766, 5526, 3512, 2117, 80, 70, NA, 81696,  X
430, 449.9, 8337, 19476, 2577, 28685, 6232, 3719, 1772, 3705, 64, 81, NA, 74503,  X
431, 450.9, 28687, 8900, 15913, 12931, 5444, 3619, 2761, 2914, 53, 100, NA, 81169,  X
432, 452.0, 7139, 4108, 22502, 11180, 6824, 4611, 4377, 2224, 53, 100, NA, 62965,  X
433, 452.9, 19948, 18046, 5805, 18687, 4625, 5993, 5530, 4577, 51, 100, NA, 83211,  X
434, 453.9, 13220, 9093, 2105, 48339, 5121, 3512, 10557, 1237, 50, 100, NA, 93184,  X
435, 454.9, 12522, 13060, 3524, 14247, 9059, 5497, 4018, 4117, 54, 100, NA, 66044,  X
436, 455.9, 47240, 4433, 14959, 9642, 2233, 4797, 3270, 1867, 56, 100, NA, 88441,  X
437, 456.9, 10763, 29544, 12542, 1554, 10675, 2826, 5310, 5378, 50, 93, NA, 78592,  X
438, 457.9, 10870, 12591, 10201, 6935, 10980, 18383, 6677, 4955, 74, 75, NA, 81592,  X
439, 458.9, 67877, 5216, 5872, 1358, 2759, 1046, 584, 703, 66, 77, NA, 85415,  X
440, 459.9, 868844, 473137, 15696, 10247, 45706, 19690, 10355, 7218, 53, 38, NA, 1450893,  X
441, 461.0, 787237, 47865, 8402, 7485, 6468, 9749, 5991, 1636, 60, 35, NA, 874833,  X
442, 461.9, 586651, 16658, 7322, 4961, 31380, 11838, 3008, 1622, 56, 26, NA, 663440,  X
443, 462.9, 16115, 4105, 1648, 14247, 3349, 8747, 7120, 3225, 74, 27, NA, 58556,  X
444, 463.9, 14283, 18656, 16615, 3440, 5651, 6046, 4126, 2623, 87, 54, NA, 71440,  X
445, 464.9, 171773, 137214, 65089, 15078, 6423, 16371, 9050, 5512, 80, 63, NA, 426510,  X
446, 465.9, 35734, 22920, 17144, 2696, 4318, 13727, 7385, 2941, 78, 70, NA, 106865,  X
447, 466.9, 10751, 10424, 10233, 5010, 2069, 9236, 4795, 6880, 77, 67, NA, 59398,  X
448, 467.9, 7098, 4874, 15390, 4783, 8576, 12239, 4937, 2136, 88, 69, NA, 60033,  X
449, 468.9, 15022, 8332, 1148, 1456, 1810, 2215, 1675, 473, 97, 60, NA, 32131,  X
450, 468.9, 76820, 12419, 5086, 6057, 6609, 4660, 6844, 3446, 93, 60, NA, 121941,  X
